"weekDate","stratifier","category","week","numOutcome","lockdown","numEligible"
2017-01-15,"ethnicity","1",3,172,0,612741
2017-01-15,"ethnicity","2",3,91,0,363718
2017-01-15,"ethnicity","3",3,33,0,196687
2017-01-15,"ethnicity","4",3,26,0,126426
2017-01-15,"ethnicity","5",3,560,0,3205949
2017-01-15,"gender","1",3,1286,0,5295029
2017-01-15,"gender","2",3,870,0,5326510
2017-01-15,"overall","1",3,2156,0,10621539
2017-01-15,"region","1",3,83,0,346527
2017-01-15,"region","10",3,125,0,898206
2017-01-15,"region","11",3,5,0,47601
2017-01-15,"region","12",3,5,0,8282
2017-01-15,"region","2",3,406,0,1920746
2017-01-15,"region","3",3,57,0,398778
2017-01-15,"region","4",3,73,0,263901
2017-01-15,"region","5",3,293,0,1702524
2017-01-15,"region","6",3,59,0,482821
2017-01-15,"region","7",3,306,0,1229082
2017-01-15,"region","8",3,203,0,1261791
2017-01-15,"region","9",3,545,0,2061280
2017-01-22,"age","100",4,6,0,96051
2017-01-22,"age","20",4,546,0,1320896
2017-01-22,"age","30",4,574,0,1575183
2017-01-22,"age","40",4,323,0,1692070
2017-01-22,"age","50",4,333,0,1700565
2017-01-22,"age","60",4,218,0,1636629
2017-01-22,"age","70",4,98,0,1252431
2017-01-22,"age","80",4,59,0,893026
2017-01-22,"age","90",4,41,0,454756
2017-01-22,"ethnicity","0",4,1293,0,6115844
2017-01-22,"ethnicity","1",4,184,0,613360
2017-01-22,"ethnicity","2",4,79,0,363898
2017-01-22,"ethnicity","3",4,37,0,196989
2017-01-22,"ethnicity","4",4,38,0,126522
2017-01-22,"ethnicity","5",4,567,0,3204994
2017-01-22,"gender","1",4,1326,0,5295050
2017-01-22,"gender","2",4,872,0,5326557
2017-01-22,"overall","1",4,2198,0,10621607
2017-01-22,"region","1",4,85,0,346480
2017-01-22,"region","10",4,142,0,898234
2017-01-22,"region","11",4,5,0,47591
2017-01-22,"region","12",4,5,0,8270
2017-01-22,"region","2",4,421,0,1920914
2017-01-22,"region","3",4,68,0,398836
2017-01-22,"region","4",4,76,0,263768
2017-01-22,"region","5",4,314,0,1702526
2017-01-22,"region","6",4,62,0,482818
2017-01-22,"region","7",4,303,0,1227408
2017-01-22,"region","8",4,202,0,1261052
2017-01-22,"region","9",4,518,0,2063710
2017-01-29,"age","100",5,5,0,95529
2017-01-29,"age","20",5,525,0,1321499
2017-01-29,"age","30",5,561,0,1576788
2017-01-29,"age","40",5,309,0,1693531
2017-01-29,"age","50",5,359,0,1701371
2017-01-29,"age","60",5,259,0,1636999
2017-01-29,"age","70",5,103,0,1252510
2017-01-29,"age","80",5,60,0,892719
2017-01-29,"age","90",5,51,0,453869
2017-01-29,"ethnicity","0",5,1332,0,6118023
2017-01-29,"ethnicity","1",5,193,0,613897
2017-01-29,"ethnicity","2",5,81,0,364157
2017-01-29,"ethnicity","3",5,32,0,197213
2017-01-29,"ethnicity","4",5,29,0,126697
2017-01-29,"ethnicity","5",5,562,0,3204828
2017-01-29,"gender","1",5,1387,0,5296350
2017-01-29,"gender","2",5,842,0,5328465
2017-01-29,"overall","1",5,2229,0,10624815
2017-01-29,"region","1",5,68,0,346508
2017-01-29,"region","10",5,139,0,898364
2017-01-29,"region","11",5,8,0,47591
2017-01-29,"region","12",5,5,0,8258
2017-01-29,"region","2",5,437,0,1921150
2017-01-29,"region","3",5,79,0,398902
2017-01-29,"region","4",5,63,0,263707
2017-01-29,"region","5",5,354,0,1702767
2017-01-29,"region","6",5,52,0,482897
2017-01-29,"region","7",5,301,0,1227590
2017-01-29,"region","8",5,193,0,1260981
2017-01-29,"region","9",5,531,0,2066100
2017-02-05,"age","100",6,5,0,94999
2017-02-05,"age","20",6,539,0,1322011
2017-02-05,"age","30",6,573,0,1577945
2017-02-05,"age","40",6,304,0,1694828
2017-02-05,"age","50",6,337,0,1701901
2017-02-05,"age","60",6,261,0,1637225
2017-02-05,"age","70",6,117,0,1252458
2017-02-05,"age","80",6,58,0,892304
2017-02-05,"age","90",6,40,0,452929
2017-02-05,"ethnicity","0",6,1319,0,6120481
2017-02-05,"ethnicity","1",6,175,0,614337
2017-02-05,"ethnicity","2",6,82,0,364402
2017-02-05,"ethnicity","3",6,29,0,197360
2017-02-05,"ethnicity","4",6,38,0,126814
2017-02-05,"ethnicity","5",6,590,0,3203206
2017-02-05,"gender","1",6,1353,0,5297163
2017-02-05,"gender","2",6,880,0,5329437
2017-02-05,"overall","1",6,2233,0,10626600
2017-02-05,"region","1",6,75,0,346454
2017-02-05,"region","10",6,157,0,898438
2017-02-05,"region","11",6,6,0,47583
2017-02-05,"region","12",6,5,0,8261
2017-02-05,"region","2",6,445,0,1921443
2017-02-05,"region","3",6,80,0,399047
2017-02-05,"region","4",6,65,0,263536
2017-02-05,"region","5",6,362,0,1701466
2017-02-05,"region","6",6,66,0,482932
2017-02-05,"region","7",6,289,0,1228061
2017-02-05,"region","8",6,180,0,1261325
2017-02-05,"region","9",6,506,0,2068054
2017-02-12,"age","100",7,9,0,94468
2017-02-12,"age","20",7,465,0,1322480
2017-02-12,"age","30",7,518,0,1578338
2017-02-12,"age","40",7,321,0,1696104
2017-02-12,"age","50",7,335,0,1702534
2017-02-12,"age","60",7,289,0,1637515
2017-02-12,"age","70",7,92,0,1252529
2017-02-12,"age","80",7,56,0,891918
2017-02-12,"age","90",7,20,0,452177
2017-02-12,"ethnicity","0",7,1263,0,6121971
2017-02-12,"ethnicity","1",7,167,0,614494
2017-02-12,"ethnicity","2",7,95,0,364636
2017-02-12,"ethnicity","3",7,30,0,197241
2017-02-12,"ethnicity","4",7,39,0,126912
2017-02-12,"ethnicity","5",7,511,0,3202809
2017-02-12,"gender","1",7,1232,0,5297682
2017-02-12,"gender","2",7,873,0,5330381
2017-02-12,"overall","1",7,2105,0,10628063
2017-02-12,"region","1",7,70,0,346392
2017-02-12,"region","10",7,121,0,898778
2017-02-12,"region","11",7,5,0,47576
2017-02-12,"region","2",7,430,0,1921546
2017-02-12,"region","3",7,70,0,399059
2017-02-12,"region","4",7,63,0,262526
2017-02-12,"region","5",7,339,0,1701626
2017-02-12,"region","6",7,40,0,482870
2017-02-12,"region","7",7,261,0,1228377
2017-02-12,"region","8",7,170,0,1261270
2017-02-12,"region","9",7,539,0,2069774
2017-02-19,"age","100",8,5,0,93933
2017-02-19,"age","20",8,513,0,1322914
2017-02-19,"age","30",8,538,0,1579693
2017-02-19,"age","40",8,293,0,1697043
2017-02-19,"age","50",8,346,0,1702936
2017-02-19,"age","60",8,200,0,1637824
2017-02-19,"age","70",8,108,0,1252479
2017-02-19,"age","80",8,73,0,891515
2017-02-19,"age","90",8,33,0,451407
2017-02-19,"ethnicity","0",8,1229,0,6123838
2017-02-19,"ethnicity","1",8,156,0,614696
2017-02-19,"ethnicity","2",8,83,0,364793
2017-02-19,"ethnicity","3",8,27,0,197315
2017-02-19,"ethnicity","4",8,35,0,126987
2017-02-19,"ethnicity","5",8,577,0,3202115
2017-02-19,"gender","1",8,1262,0,5298371
2017-02-19,"gender","2",8,845,0,5331373
2017-02-19,"overall","1",8,2107,0,10629744
2017-02-19,"region","1",8,73,0,346117
2017-02-19,"region","10",8,167,0,898970
2017-02-19,"region","11",8,5,0,47583
2017-02-19,"region","12",8,5,0,8259
2017-02-19,"region","2",8,446,0,1921521
2017-02-19,"region","3",8,53,0,399059
2017-02-19,"region","4",8,66,0,262539
2017-02-19,"region","5",8,258,0,1701479
2017-02-19,"region","6",8,59,0,482868
2017-02-19,"region","7",8,296,0,1228565
2017-02-19,"region","8",8,197,0,1261303
2017-02-19,"region","9",8,488,0,2071481
2017-02-26,"age","100",9,6,0,93481
2017-02-26,"age","20",9,551,0,1323335
2017-02-26,"age","30",9,609,0,1580915
2017-02-26,"age","40",9,315,0,1698225
2017-02-26,"age","50",9,384,0,1703559
2017-02-26,"age","60",9,233,0,1638152
2017-02-26,"age","70",9,93,0,1252418
2017-02-26,"age","80",9,34,0,891238
2017-02-26,"age","90",9,41,0,450706
2017-02-26,"ethnicity","0",9,1321,0,6125958
2017-02-26,"ethnicity","1",9,151,0,615036
2017-02-26,"ethnicity","2",9,84,0,365015
2017-02-26,"ethnicity","3",9,39,0,197395
2017-02-26,"ethnicity","4",9,34,0,127053
2017-02-26,"ethnicity","5",9,637,0,3201572
2017-02-26,"gender","1",9,1340,0,5299294
2017-02-26,"gender","2",9,926,0,5332735
2017-02-26,"overall","1",9,2266,0,10632029
2017-02-26,"region","1",9,70,0,346127
2017-02-26,"region","10",9,162,0,899089
2017-02-26,"region","12",9,5,0,8256
2017-02-26,"region","2",9,441,0,1921757
2017-02-26,"region","3",9,76,0,399089
2017-02-26,"region","4",9,77,0,262547
2017-02-26,"region","5",9,361,0,1701615
2017-02-26,"region","6",9,49,0,482938
2017-02-26,"region","7",9,325,0,1228723
2017-02-26,"region","8",9,222,0,1261191
2017-02-26,"region","9",9,480,0,2073112
2017-03-05,"age","100",10,5,0,93012
2017-03-05,"age","20",10,581,0,1323808
2017-03-05,"age","30",10,594,0,1582145
2017-03-05,"age","40",10,338,0,1699499
2017-03-05,"age","50",10,409,0,1704158
2017-03-05,"age","60",10,253,0,1638441
2017-03-05,"age","70",10,109,0,1252405
2017-03-05,"age","80",10,48,0,890980
2017-03-05,"age","90",10,21,0,450038
2017-03-05,"ethnicity","0",10,1389,0,6128448
2017-03-05,"ethnicity","1",10,175,0,615401
2017-03-05,"ethnicity","2",10,97,0,365309
2017-03-05,"ethnicity","3",10,39,0,197509
2017-03-05,"ethnicity","4",10,47,0,127140
2017-03-05,"ethnicity","5",10,610,0,3200679
2017-03-05,"gender","1",10,1442,0,5300436
2017-03-05,"gender","2",10,915,0,5334050
2017-03-05,"overall","1",10,2357,0,10634486
2017-03-05,"region","1",10,55,0,346217
2017-03-05,"region","10",10,134,0,899141
2017-03-05,"region","11",10,5,0,47577
2017-03-05,"region","12",10,5,0,8257
2017-03-05,"region","2",10,471,0,1921990
2017-03-05,"region","3",10,101,0,398989
2017-03-05,"region","4",10,82,0,262542
2017-03-05,"region","5",10,363,0,1701783
2017-03-05,"region","6",10,64,0,482975
2017-03-05,"region","7",10,311,0,1229210
2017-03-05,"region","8",10,214,0,1261214
2017-03-05,"region","9",10,555,0,2074591
2017-03-12,"age","100",11,5,0,92590
2017-03-12,"age","20",11,634,0,1324186
2017-03-12,"age","30",11,525,0,1583764
2017-03-12,"age","40",11,366,0,1700713
2017-03-12,"age","50",11,357,0,1704741
2017-03-12,"age","60",11,229,0,1638876
2017-03-12,"age","70",11,95,0,1252419
2017-03-12,"age","80",11,48,0,890664
2017-03-12,"age","90",11,36,0,449406
2017-03-12,"ethnicity","0",11,1373,0,6130615
2017-03-12,"ethnicity","1",11,163,0,615813
2017-03-12,"ethnicity","2",11,90,0,365538
2017-03-12,"ethnicity","3",11,40,0,197628
2017-03-12,"ethnicity","4",11,45,0,127284
2017-03-12,"ethnicity","5",11,584,0,3200481
2017-03-12,"gender","1",11,1376,0,5301637
2017-03-12,"gender","2",11,919,0,5335722
2017-03-12,"overall","1",11,2295,0,10637359
2017-03-12,"region","1",11,63,0,346178
2017-03-12,"region","10",11,158,0,899214
2017-03-12,"region","11",11,5,0,47574
2017-03-12,"region","12",11,5,0,8249
2017-03-12,"region","2",11,481,0,1922355
2017-03-12,"region","3",11,90,0,398876
2017-03-12,"region","4",11,77,0,262534
2017-03-12,"region","5",11,329,0,1702184
2017-03-12,"region","6",11,64,0,482882
2017-03-12,"region","7",11,324,0,1229575
2017-03-12,"region","8",11,194,0,1261522
2017-03-12,"region","9",11,509,0,2076216
2017-03-19,"age","100",12,5,0,92135
2017-03-19,"age","20",12,634,0,1324335
2017-03-19,"age","30",12,565,0,1584679
2017-03-19,"age","40",12,319,0,1701429
2017-03-19,"age","50",12,352,0,1705042
2017-03-19,"age","60",12,213,0,1638887
2017-03-19,"age","70",12,96,0,1252266
2017-03-19,"age","80",12,49,0,890247
2017-03-19,"age","90",12,36,0,448600
2017-03-19,"ethnicity","0",12,1408,0,6131343
2017-03-19,"ethnicity","1",12,111,0,616111
2017-03-19,"ethnicity","2",12,84,0,365631
2017-03-19,"ethnicity","3",12,31,0,197608
2017-03-19,"ethnicity","4",12,44,0,127368
2017-03-19,"ethnicity","5",12,588,0,3199559
2017-03-19,"gender","1",12,1342,0,5301604
2017-03-19,"gender","2",12,924,0,5336016
2017-03-19,"overall","1",12,2266,0,10637620
2017-03-19,"region","1",12,91,0,346119
2017-03-19,"region","10",12,167,0,899151
2017-03-19,"region","11",12,8,0,47574
2017-03-19,"region","12",12,5,0,8237
2017-03-19,"region","2",12,468,0,1922254
2017-03-19,"region","3",12,76,0,398812
2017-03-19,"region","4",12,83,0,262453
2017-03-19,"region","5",12,323,0,1701980
2017-03-19,"region","6",12,62,0,482818
2017-03-19,"region","7",12,357,0,1229807
2017-03-19,"region","8",12,179,0,1261186
2017-03-19,"region","9",12,451,0,2077229
2017-03-26,"age","100",13,6,0,91663
2017-03-26,"age","20",13,595,0,1324268
2017-03-26,"age","30",13,558,0,1584440
2017-03-26,"age","40",13,309,0,1701629
2017-03-26,"age","50",13,319,0,1704894
2017-03-26,"age","60",13,219,0,1638614
2017-03-26,"age","70",13,89,0,1251873
2017-03-26,"age","80",13,37,0,889765
2017-03-26,"age","90",13,28,0,447824
2017-03-26,"ethnicity","0",13,1342,0,6130634
2017-03-26,"ethnicity","1",13,115,0,616148
2017-03-26,"ethnicity","2",13,75,0,365566
2017-03-26,"ethnicity","3",13,23,0,197444
2017-03-26,"ethnicity","4",13,52,0,127352
2017-03-26,"ethnicity","5",13,553,0,3197826
2017-03-26,"gender","1",13,1293,0,5300126
2017-03-26,"gender","2",13,867,0,5334844
2017-03-26,"overall","1",13,2160,0,10634970
2017-03-26,"region","1",13,93,0,346009
2017-03-26,"region","10",13,170,0,898607
2017-03-26,"region","11",13,5,0,47584
2017-03-26,"region","12",13,5,0,8222
2017-03-26,"region","2",13,446,0,1921672
2017-03-26,"region","3",13,88,0,398517
2017-03-26,"region","4",13,87,0,262390
2017-03-26,"region","5",13,329,0,1701518
2017-03-26,"region","6",13,61,0,482741
2017-03-26,"region","7",13,256,0,1229695
2017-03-26,"region","8",13,191,0,1260934
2017-03-26,"region","9",13,433,0,2077081
2017-04-02,"age","100",14,5,0,91217
2017-04-02,"age","20",14,479,0,1324284
2017-04-02,"age","30",14,462,0,1584247
2017-04-02,"age","40",14,332,0,1701808
2017-04-02,"age","50",14,301,0,1704726
2017-04-02,"age","60",14,212,0,1638489
2017-04-02,"age","70",14,87,0,1251538
2017-04-02,"age","80",14,45,0,889306
2017-04-02,"age","90",14,19,0,447082
2017-04-02,"ethnicity","0",14,1193,0,6130058
2017-04-02,"ethnicity","1",14,125,0,616261
2017-04-02,"ethnicity","2",14,56,0,365517
2017-04-02,"ethnicity","3",14,39,0,197343
2017-04-02,"ethnicity","4",14,38,0,127372
2017-04-02,"ethnicity","5",14,487,0,3196146
2017-04-02,"gender","1",14,1137,0,5298631
2017-04-02,"gender","2",14,801,0,5334066
2017-04-02,"overall","1",14,1938,0,10632697
2017-04-02,"region","1",14,71,0,345896
2017-04-02,"region","10",14,113,0,898079
2017-04-02,"region","11",14,5,0,47570
2017-04-02,"region","12",14,5,0,8215
2017-04-02,"region","2",14,452,0,1921054
2017-04-02,"region","3",14,68,0,398320
2017-04-02,"region","4",14,71,0,262393
2017-04-02,"region","5",14,299,0,1701326
2017-04-02,"region","6",14,49,0,482607
2017-04-02,"region","7",14,246,0,1229637
2017-04-02,"region","8",14,153,0,1260396
2017-04-02,"region","9",14,410,0,2077204
2017-04-09,"age","100",15,5,0,90932
2017-04-09,"age","20",15,367,0,1325010
2017-04-09,"age","30",15,451,0,1586997
2017-04-09,"age","40",15,236,0,1704264
2017-04-09,"age","50",15,252,0,1705764
2017-04-09,"age","60",15,181,0,1639176
2017-04-09,"age","70",15,84,0,1251773
2017-04-09,"age","80",15,38,0,889038
2017-04-09,"age","90",15,26,0,446576
2017-04-09,"ethnicity","0",15,994,0,6135037
2017-04-09,"ethnicity","1",15,96,0,616981
2017-04-09,"ethnicity","2",15,40,0,365891
2017-04-09,"ethnicity","3",15,33,0,197685
2017-04-09,"ethnicity","4",15,31,0,127544
2017-04-09,"ethnicity","5",15,445,0,3196392
2017-04-09,"gender","1",15,943,0,5302125
2017-04-09,"gender","2",15,696,0,5337405
2017-04-09,"overall","1",15,1639,0,10639530
2017-04-09,"region","1",15,55,0,345807
2017-04-09,"region","10",15,114,0,898228
2017-04-09,"region","11",15,5,0,47591
2017-04-09,"region","12",15,5,0,8218
2017-04-09,"region","2",15,360,0,1921846
2017-04-09,"region","3",15,46,0,398329
2017-04-09,"region","4",15,51,0,262552
2017-04-09,"region","5",15,243,0,1701878
2017-04-09,"region","6",15,58,0,482836
2017-04-09,"region","7",15,222,0,1231062
2017-04-09,"region","8",15,138,0,1261321
2017-04-09,"region","9",15,344,0,2079862
2017-04-16,"age","100",16,5,0,90611
2017-04-16,"age","20",16,423,0,1325529
2017-04-16,"age","30",16,451,0,1588064
2017-04-16,"age","40",16,269,0,1705625
2017-04-16,"age","50",16,266,0,1706404
2017-04-16,"age","60",16,193,0,1639453
2017-04-16,"age","70",16,74,0,1251909
2017-04-16,"age","80",16,42,0,888751
2017-04-16,"age","90",16,25,0,446020
2017-04-16,"ethnicity","0",16,1061,0,6137644
2017-04-16,"ethnicity","1",16,117,0,617320
2017-04-16,"ethnicity","2",16,49,0,366037
2017-04-16,"ethnicity","3",16,19,0,197865
2017-04-16,"ethnicity","4",16,32,0,127649
2017-04-16,"ethnicity","5",16,467,0,3195851
2017-04-16,"gender","1",16,1059,0,5303239
2017-04-16,"gender","2",16,686,0,5339127
2017-04-16,"overall","1",16,1745,0,10642366
2017-04-16,"region","1",16,58,0,345996
2017-04-16,"region","10",16,112,0,897631
2017-04-16,"region","11",16,5,0,47604
2017-04-16,"region","12",16,5,0,8211
2017-04-16,"region","2",16,417,0,1922392
2017-04-16,"region","3",16,58,0,398574
2017-04-16,"region","4",16,57,0,262583
2017-04-16,"region","5",16,289,0,1702487
2017-04-16,"region","6",16,47,0,482990
2017-04-16,"region","7",16,216,0,1230965
2017-04-16,"region","8",16,147,0,1261607
2017-04-16,"region","9",16,339,0,2081326
2017-04-23,"age","100",17,5,0,90195
2017-04-23,"age","20",17,604,0,1326141
2017-04-23,"age","30",17,579,0,1589787
2017-04-23,"age","40",17,305,0,1707057
2017-04-23,"age","50",17,312,0,1706907
2017-04-23,"age","60",17,218,0,1639677
2017-04-23,"age","70",17,91,0,1251829
2017-04-23,"age","80",17,55,0,888367
2017-04-23,"age","90",17,34,0,445403
2017-04-23,"ethnicity","0",17,1307,0,6140559
2017-04-23,"ethnicity","1",17,145,0,617910
2017-04-23,"ethnicity","2",17,73,0,366238
2017-04-23,"ethnicity","3",17,37,0,198101
2017-04-23,"ethnicity","4",17,40,0,127764
2017-04-23,"ethnicity","5",17,599,0,3194791
2017-04-23,"gender","1",17,1340,0,5304703
2017-04-23,"gender","2",17,861,0,5340660
2017-04-23,"overall","1",17,2201,0,10645363
2017-04-23,"region","1",17,71,0,346050
2017-04-23,"region","10",17,160,0,896986
2017-04-23,"region","11",17,5,0,47613
2017-04-23,"region","2",17,472,0,1922605
2017-04-23,"region","3",17,88,0,398579
2017-04-23,"region","4",17,74,0,262689
2017-04-23,"region","5",17,295,0,1702901
2017-04-23,"region","6",17,61,0,483109
2017-04-23,"region","7",17,296,0,1231346
2017-04-23,"region","8",17,190,0,1262211
2017-04-23,"region","9",17,492,0,2083060
2017-04-30,"age","100",18,5,0,89699
2017-04-30,"age","20",18,581,0,1326358
2017-04-30,"age","30",18,518,0,1590148
2017-04-30,"age","40",18,309,0,1707110
2017-04-30,"age","50",18,260,0,1706464
2017-04-30,"age","60",18,192,0,1639300
2017-04-30,"age","70",18,92,0,1251423
2017-04-30,"age","80",18,72,0,887794
2017-04-30,"age","90",18,26,0,444618
2017-04-30,"ethnicity","0",18,1209,0,6141563
2017-04-30,"ethnicity","1",18,134,0,618228
2017-04-30,"ethnicity","2",18,78,0,366355
2017-04-30,"ethnicity","3",18,25,0,198275
2017-04-30,"ethnicity","4",18,38,0,127894
2017-04-30,"ethnicity","5",18,570,0,3190599
2017-04-30,"gender","1",18,1253,0,5303029
2017-04-30,"gender","2",18,801,0,5339885
2017-04-30,"overall","1",18,2054,0,10642914
2017-04-30,"region","1",18,82,0,346078
2017-04-30,"region","10",18,154,0,896939
2017-04-30,"region","11",18,5,0,47603
2017-04-30,"region","12",18,5,0,8214
2017-04-30,"region","2",18,446,0,1922204
2017-04-30,"region","3",18,80,0,398520
2017-04-30,"region","4",18,74,0,262662
2017-04-30,"region","5",18,304,0,1702692
2017-04-30,"region","6",18,55,0,483248
2017-04-30,"region","7",18,257,0,1228252
2017-04-30,"region","8",18,177,0,1262365
2017-04-30,"region","9",18,419,0,2084137
2017-05-07,"age","100",19,5,0,89337
2017-05-07,"age","20",19,685,0,1326509
2017-05-07,"age","30",19,532,0,1590514
2017-05-07,"age","40",19,300,0,1707569
2017-05-07,"age","50",19,330,0,1706493
2017-05-07,"age","60",19,233,0,1639246
2017-05-07,"age","70",19,108,0,1251256
2017-05-07,"age","80",19,50,0,887434
2017-05-07,"age","90",19,38,0,444070
2017-05-07,"ethnicity","0",19,1351,0,6141628
2017-05-07,"ethnicity","1",19,176,0,618493
2017-05-07,"ethnicity","2",19,74,0,366367
2017-05-07,"ethnicity","3",19,32,0,198331
2017-05-07,"ethnicity","4",19,42,0,127957
2017-05-07,"ethnicity","5",19,605,0,3189652
2017-05-07,"gender","1",19,1411,0,5302867
2017-05-07,"gender","2",19,869,0,5339561
2017-05-07,"overall","1",19,2280,0,10642428
2017-05-07,"region","1",19,74,0,346025
2017-05-07,"region","10",19,172,0,896588
2017-05-07,"region","11",19,5,0,47618
2017-05-07,"region","12",19,5,0,8209
2017-05-07,"region","2",19,472,0,1922231
2017-05-07,"region","3",19,76,0,398358
2017-05-07,"region","4",19,82,0,262656
2017-05-07,"region","5",19,333,0,1702509
2017-05-07,"region","6",19,76,0,483233
2017-05-07,"region","7",19,307,0,1228238
2017-05-07,"region","8",19,172,0,1262327
2017-05-07,"region","9",19,506,0,2084436
2017-05-14,"age","100",20,5,0,88959
2017-05-14,"age","20",20,633,0,1326885
2017-05-14,"age","30",20,508,0,1591420
2017-05-14,"age","40",20,314,0,1708616
2017-05-14,"age","50",20,330,0,1706924
2017-05-14,"age","60",20,219,0,1639420
2017-05-14,"age","70",20,102,0,1251100
2017-05-14,"age","80",20,72,0,887073
2017-05-14,"age","90",20,41,0,443464
2017-05-14,"ethnicity","0",20,1284,0,6142715
2017-05-14,"ethnicity","1",20,151,0,619008
2017-05-14,"ethnicity","2",20,96,0,366568
2017-05-14,"ethnicity","3",20,46,0,198497
2017-05-14,"ethnicity","4",20,45,0,128060
2017-05-14,"ethnicity","5",20,601,0,3189013
2017-05-14,"gender","1",20,1384,0,5303413
2017-05-14,"gender","2",20,839,0,5340448
2017-05-14,"overall","1",20,2223,0,10643861
2017-05-14,"region","1",20,68,0,345841
2017-05-14,"region","10",20,134,0,896411
2017-05-14,"region","11",20,5,0,47618
2017-05-14,"region","12",20,5,0,8204
2017-05-14,"region","2",20,441,0,1922113
2017-05-14,"region","3",20,57,0,398282
2017-05-14,"region","4",20,70,0,262689
2017-05-14,"region","5",20,391,0,1702794
2017-05-14,"region","6",20,57,0,483142
2017-05-14,"region","7",20,269,0,1228258
2017-05-14,"region","8",20,196,0,1262416
2017-05-14,"region","9",20,535,0,2086093
2017-05-21,"age","100",21,12,0,88549
2017-05-21,"age","20",21,647,0,1327097
2017-05-21,"age","30",21,591,0,1592496
2017-05-21,"age","40",21,342,0,1709413
2017-05-21,"age","50",21,358,0,1707278
2017-05-21,"age","60",21,251,0,1639451
2017-05-21,"age","70",21,111,0,1250891
2017-05-21,"age","80",21,76,0,886639
2017-05-21,"age","90",21,39,0,442663
2017-05-21,"ethnicity","0",21,1407,0,6143418
2017-05-21,"ethnicity","1",21,241,0,619362
2017-05-21,"ethnicity","2",21,89,0,366641
2017-05-21,"ethnicity","3",21,34,0,198656
2017-05-21,"ethnicity","4",21,33,0,128156
2017-05-21,"ethnicity","5",21,623,0,3188244
2017-05-21,"gender","1",21,1480,0,5303379
2017-05-21,"gender","2",21,947,0,5341098
2017-05-21,"overall","1",21,2427,0,10644477
2017-05-21,"region","1",21,80,0,345849
2017-05-21,"region","10",21,145,0,896305
