"weekDate","stratifier","category","week","numOutcome","lockdown","numEligible"
2017-01-15,"ethnicity","3",3,231,0,196687
2017-01-15,"ethnicity","4",3,266,0,126426
2017-01-15,"ethnicity","5",3,5516,0,3205949
2017-01-15,"gender","1",3,14435,0,5295029
2017-01-15,"gender","2",3,7651,0,5326510
2017-01-15,"overall","1",3,22086,0,10621539
2017-01-15,"region","1",3,872,0,346527
2017-01-15,"region","10",3,1513,0,898206
2017-01-15,"region","11",3,55,0,47601
2017-01-15,"region","12",3,36,0,8282
2017-01-15,"region","2",3,5363,0,1920746
2017-01-15,"region","3",3,943,0,398778
2017-01-15,"region","4",3,754,0,263901
2017-01-15,"region","5",3,3493,0,1702524
2017-01-15,"region","6",3,807,0,482821
2017-01-15,"region","7",3,3056,0,1229082
2017-01-15,"region","8",3,2236,0,1261791
2017-01-15,"region","9",3,2958,0,2061280
2017-01-22,"age","100",4,73,0,96051
2017-01-22,"age","20",4,2117,0,1320896
2017-01-22,"age","30",4,5902,0,1575183
2017-01-22,"age","40",4,4456,0,1692070
2017-01-22,"age","50",4,3385,0,1700565
2017-01-22,"age","60",4,2635,0,1636629
2017-01-22,"age","70",4,1323,0,1252431
2017-01-22,"age","80",4,809,0,893026
2017-01-22,"age","90",4,430,0,454756
2017-01-22,"ethnicity","0",4,14410,0,6115844
2017-01-22,"ethnicity","1",4,550,0,613360
2017-01-22,"ethnicity","2",4,343,0,363898
2017-01-22,"ethnicity","3",4,217,0,196989
2017-01-22,"ethnicity","4",4,281,0,126522
2017-01-22,"ethnicity","5",4,5329,0,3204994
2017-01-22,"gender","1",4,13677,0,5295050
2017-01-22,"gender","2",4,7453,0,5326557
2017-01-22,"overall","1",4,21130,0,10621607
2017-01-22,"region","1",4,822,0,346480
2017-01-22,"region","10",4,1453,0,898234
2017-01-22,"region","11",4,50,0,47591
2017-01-22,"region","12",4,29,0,8270
2017-01-22,"region","2",4,4994,0,1920914
2017-01-22,"region","3",4,892,0,398836
2017-01-22,"region","4",4,776,0,263768
2017-01-22,"region","5",4,3393,0,1702526
2017-01-22,"region","6",4,739,0,482818
2017-01-22,"region","7",4,3055,0,1227408
2017-01-22,"region","8",4,2068,0,1261052
2017-01-22,"region","9",4,2859,0,2063710
2017-01-29,"age","100",5,99,0,95529
2017-01-29,"age","20",5,2311,0,1321499
2017-01-29,"age","30",5,6343,0,1576788
2017-01-29,"age","40",5,4539,0,1693531
2017-01-29,"age","50",5,3597,0,1701371
2017-01-29,"age","60",5,2762,0,1636999
2017-01-29,"age","70",5,1453,0,1252510
2017-01-29,"age","80",5,890,0,892719
2017-01-29,"age","90",5,506,0,453869
2017-01-29,"ethnicity","0",5,15363,0,6118023
2017-01-29,"ethnicity","1",5,616,0,613897
2017-01-29,"ethnicity","2",5,288,0,364157
2017-01-29,"ethnicity","3",5,233,0,197213
2017-01-29,"ethnicity","4",5,256,0,126697
2017-01-29,"ethnicity","5",5,5744,0,3204828
2017-01-29,"gender","1",5,14644,0,5296350
2017-01-29,"gender","2",5,7856,0,5328465
2017-01-29,"overall","1",5,22500,0,10624815
2017-01-29,"region","1",5,893,0,346508
2017-01-29,"region","10",5,1537,0,898364
2017-01-29,"region","11",5,61,0,47591
2017-01-29,"region","12",5,33,0,8258
2017-01-29,"region","2",5,5284,0,1921150
2017-01-29,"region","3",5,973,0,398902
2017-01-29,"region","4",5,797,0,263707
2017-01-29,"region","5",5,3593,0,1702767
2017-01-29,"region","6",5,857,0,482897
2017-01-29,"region","7",5,3058,0,1227590
2017-01-29,"region","8",5,2270,0,1260981
2017-01-29,"region","9",5,3144,0,2066100
2017-02-05,"age","100",6,79,0,94999
2017-02-05,"age","20",6,2156,0,1322011
2017-02-05,"age","30",6,6230,0,1577945
2017-02-05,"age","40",6,4475,0,1694828
2017-02-05,"age","50",6,3632,0,1701901
2017-02-05,"age","60",6,2588,0,1637225
2017-02-05,"age","70",6,1329,0,1252458
2017-02-05,"age","80",6,897,0,892304
2017-02-05,"age","90",6,450,0,452929
2017-02-05,"ethnicity","0",6,14930,0,6120481
2017-02-05,"ethnicity","1",6,608,0,614337
2017-02-05,"ethnicity","2",6,353,0,364402
2017-02-05,"ethnicity","3",6,212,0,197360
2017-02-05,"ethnicity","4",6,266,0,126814
2017-02-05,"ethnicity","5",6,5467,0,3203206
2017-02-05,"gender","1",6,14218,0,5297163
2017-02-05,"gender","2",6,7618,0,5329437
2017-02-05,"overall","1",6,21836,0,10626600
2017-02-05,"region","1",6,763,0,346454
2017-02-05,"region","10",6,1487,0,898438
2017-02-05,"region","11",6,44,0,47583
2017-02-05,"region","12",6,28,0,8261
2017-02-05,"region","2",6,5260,0,1921443
2017-02-05,"region","3",6,919,0,399047
2017-02-05,"region","4",6,803,0,263536
2017-02-05,"region","5",6,3561,0,1701466
2017-02-05,"region","6",6,830,0,482932
2017-02-05,"region","7",6,3001,0,1228061
2017-02-05,"region","8",6,2177,0,1261325
2017-02-05,"region","9",6,2963,0,2068054
2017-02-12,"age","100",7,78,0,94468
2017-02-12,"age","20",7,1945,0,1322480
2017-02-12,"age","30",7,5881,0,1578338
2017-02-12,"age","40",7,4075,0,1696104
2017-02-12,"age","50",7,3270,0,1702534
2017-02-12,"age","60",7,2480,0,1637515
2017-02-12,"age","70",7,1276,0,1252529
2017-02-12,"age","80",7,814,0,891918
2017-02-12,"age","90",7,453,0,452177
2017-02-12,"ethnicity","0",7,13873,0,6121971
2017-02-12,"ethnicity","1",7,536,0,614494
2017-02-12,"ethnicity","2",7,291,0,364636
2017-02-12,"ethnicity","3",7,224,0,197241
2017-02-12,"ethnicity","4",7,263,0,126912
2017-02-12,"ethnicity","5",7,5085,0,3202809
2017-02-12,"gender","1",7,13134,0,5297682
2017-02-12,"gender","2",7,7138,0,5330381
2017-02-12,"overall","1",7,20272,0,10628063
2017-02-12,"region","1",7,824,0,346392
2017-02-12,"region","10",7,1385,0,898778
2017-02-12,"region","11",7,35,0,47576
2017-02-12,"region","12",7,31,0,8269
2017-02-12,"region","2",7,4851,0,1921546
2017-02-12,"region","3",7,877,0,399059
2017-02-12,"region","4",7,704,0,262526
2017-02-12,"region","5",7,3347,0,1701626
2017-02-12,"region","6",7,763,0,482870
2017-02-12,"region","7",7,2667,0,1228377
2017-02-12,"region","8",7,2027,0,1261270
2017-02-12,"region","9",7,2761,0,2069774
2017-02-19,"age","100",8,75,0,93933
2017-02-19,"age","20",8,2091,0,1322914
2017-02-19,"age","30",8,6114,0,1579693
2017-02-19,"age","40",8,4383,0,1697043
2017-02-19,"age","50",8,3451,0,1702936
2017-02-19,"age","60",8,2519,0,1637824
2017-02-19,"age","70",8,1356,0,1252479
2017-02-19,"age","80",8,868,0,891515
2017-02-19,"age","90",8,470,0,451407
2017-02-19,"ethnicity","0",8,14583,0,6123838
2017-02-19,"ethnicity","1",8,600,0,614696
2017-02-19,"ethnicity","2",8,297,0,364793
2017-02-19,"ethnicity","3",8,241,0,197315
2017-02-19,"ethnicity","4",8,299,0,126987
2017-02-19,"ethnicity","5",8,5307,0,3202115
2017-02-19,"gender","1",8,14128,0,5298371
2017-02-19,"gender","2",8,7199,0,5331373
2017-02-19,"overall","1",8,21327,0,10629744
2017-02-19,"region","1",8,732,0,346117
2017-02-19,"region","10",8,1584,0,898970
2017-02-19,"region","11",8,56,0,47583
2017-02-19,"region","12",8,38,0,8259
2017-02-19,"region","2",8,4911,0,1921521
2017-02-19,"region","3",8,881,0,399059
2017-02-19,"region","4",8,787,0,262539
2017-02-19,"region","5",8,3231,0,1701479
2017-02-19,"region","6",8,849,0,482868
2017-02-19,"region","7",8,3147,0,1228565
2017-02-19,"region","8",8,2010,0,1261303
2017-02-19,"region","9",8,3101,0,2071481
2017-02-26,"age","100",9,73,0,93481
2017-02-26,"age","20",9,2319,0,1323335
2017-02-26,"age","30",9,6420,0,1580915
2017-02-26,"age","40",9,4598,0,1698225
2017-02-26,"age","50",9,3807,0,1703559
2017-02-26,"age","60",9,2742,0,1638152
2017-02-26,"age","70",9,1417,0,1252418
2017-02-26,"age","80",9,933,0,891238
2017-02-26,"age","90",9,481,0,450706
2017-02-26,"ethnicity","0",9,15542,0,6125958
2017-02-26,"ethnicity","1",9,675,0,615036
2017-02-26,"ethnicity","2",9,330,0,365015
2017-02-26,"ethnicity","3",9,214,0,197395
2017-02-26,"ethnicity","4",9,301,0,127053
2017-02-26,"ethnicity","5",9,5728,0,3201572
2017-02-26,"gender","1",9,14905,0,5299294
2017-02-26,"gender","2",9,7885,0,5332735
2017-02-26,"overall","1",9,22790,0,10632029
2017-02-26,"region","1",9,837,0,346127
2017-02-26,"region","10",9,1648,0,899089
2017-02-26,"region","11",9,55,0,47585
2017-02-26,"region","12",9,32,0,8256
2017-02-26,"region","2",9,5467,0,1921757
2017-02-26,"region","3",9,996,0,399089
2017-02-26,"region","4",9,808,0,262547
2017-02-26,"region","5",9,3562,0,1701615
2017-02-26,"region","6",9,933,0,482938
2017-02-26,"region","7",9,3107,0,1228723
2017-02-26,"region","8",9,2208,0,1261191
2017-02-26,"region","9",9,3137,0,2073112
2017-03-05,"age","100",10,85,0,93012
2017-03-05,"age","20",10,2284,0,1323808
2017-03-05,"age","30",10,6365,0,1582145
2017-03-05,"age","40",10,4514,0,1699499
2017-03-05,"age","50",10,3565,0,1704158
2017-03-05,"age","60",10,2801,0,1638441
2017-03-05,"age","70",10,1437,0,1252405
2017-03-05,"age","80",10,874,0,890980
2017-03-05,"age","90",10,441,0,450038
2017-03-05,"ethnicity","0",10,15263,0,6128448
2017-03-05,"ethnicity","1",10,580,0,615401
2017-03-05,"ethnicity","2",10,360,0,365309
2017-03-05,"ethnicity","3",10,238,0,197509
2017-03-05,"ethnicity","4",10,249,0,127140
2017-03-05,"ethnicity","5",10,5676,0,3200679
2017-03-05,"gender","1",10,14751,0,5300436
2017-03-05,"gender","2",10,7615,0,5334050
2017-03-05,"overall","1",10,22366,0,10634486
2017-03-05,"region","1",10,755,0,346217
2017-03-05,"region","10",10,1513,0,899141
2017-03-05,"region","11",10,61,0,47577
2017-03-05,"region","12",10,39,0,8257
2017-03-05,"region","2",10,5413,0,1921990
2017-03-05,"region","3",10,898,0,398989
2017-03-05,"region","4",10,792,0,262542
2017-03-05,"region","5",10,3556,0,1701783
2017-03-05,"region","6",10,842,0,482975
2017-03-05,"region","7",10,3139,0,1229210
2017-03-05,"region","8",10,2199,0,1261214
2017-03-05,"region","9",10,3159,0,2074591
2017-03-12,"age","100",11,70,0,92590
2017-03-12,"age","20",11,2340,0,1324186
2017-03-12,"age","30",11,6139,0,1583764
2017-03-12,"age","40",11,4391,0,1700713
2017-03-12,"age","50",11,3471,0,1704741
2017-03-12,"age","60",11,2663,0,1638876
2017-03-12,"age","70",11,1379,0,1252419
2017-03-12,"age","80",11,944,0,890664
2017-03-12,"age","90",11,466,0,449406
2017-03-12,"ethnicity","0",11,14984,0,6130615
2017-03-12,"ethnicity","1",11,581,0,615813
2017-03-12,"ethnicity","2",11,324,0,365538
2017-03-12,"ethnicity","3",11,233,0,197628
2017-03-12,"ethnicity","4",11,268,0,127284
2017-03-12,"ethnicity","5",11,5473,0,3200481
2017-03-12,"gender","1",11,14382,0,5301637
2017-03-12,"gender","2",11,7481,0,5335722
2017-03-12,"overall","1",11,21863,0,10637359
2017-03-12,"region","1",11,851,0,346178
2017-03-12,"region","10",11,1561,0,899214
2017-03-12,"region","11",11,42,0,47574
2017-03-12,"region","12",11,48,0,8249
2017-03-12,"region","2",11,5277,0,1922355
2017-03-12,"region","3",11,965,0,398876
2017-03-12,"region","4",11,782,0,262534
2017-03-12,"region","5",11,3423,0,1702184
2017-03-12,"region","6",11,876,0,482882
2017-03-12,"region","7",11,2985,0,1229575
2017-03-12,"region","8",11,2145,0,1261522
2017-03-12,"region","9",11,2908,0,2076216
2017-03-19,"age","100",12,76,0,92135
2017-03-19,"age","20",12,2354,0,1324335
2017-03-19,"age","30",12,6183,0,1584679
2017-03-19,"age","40",12,4389,0,1701429
2017-03-19,"age","50",12,3518,0,1705042
2017-03-19,"age","60",12,2563,0,1638887
2017-03-19,"age","70",12,1464,0,1252266
2017-03-19,"age","80",12,884,0,890247
2017-03-19,"age","90",12,444,0,448600
2017-03-19,"ethnicity","0",12,15074,0,6131343
2017-03-19,"ethnicity","1",12,546,0,616111
2017-03-19,"ethnicity","2",12,322,0,365631
2017-03-19,"ethnicity","3",12,218,0,197608
2017-03-19,"ethnicity","4",12,272,0,127368
2017-03-19,"ethnicity","5",12,5443,0,3199559
2017-03-19,"gender","1",12,14306,0,5301604
2017-03-19,"gender","2",12,7569,0,5336016
2017-03-19,"overall","1",12,21875,0,10637620
2017-03-19,"region","1",12,803,0,346119
2017-03-19,"region","10",12,1475,0,899151
2017-03-19,"region","11",12,40,0,47574
2017-03-19,"region","12",12,27,0,8237
2017-03-19,"region","2",12,5233,0,1922254
2017-03-19,"region","3",12,912,0,398812
2017-03-19,"region","4",12,789,0,262453
2017-03-19,"region","5",12,3551,0,1701980
2017-03-19,"region","6",12,878,0,482818
2017-03-19,"region","7",12,2986,0,1229807
2017-03-19,"region","8",12,2215,0,1261186
2017-03-19,"region","9",12,2966,0,2077229
2017-03-26,"age","100",13,76,0,91663
2017-03-26,"age","20",13,2265,0,1324268
2017-03-26,"age","30",13,6111,0,1584440
2017-03-26,"age","40",13,4440,0,1701629
2017-03-26,"age","50",13,3523,0,1704894
2017-03-26,"age","60",13,2704,0,1638614
2017-03-26,"age","70",13,1450,0,1251873
2017-03-26,"age","80",13,888,0,889765
2017-03-26,"age","90",13,503,0,447824
2017-03-26,"ethnicity","0",13,15030,0,6130634
2017-03-26,"ethnicity","1",13,577,0,616148
2017-03-26,"ethnicity","2",13,355,0,365566
2017-03-26,"ethnicity","3",13,231,0,197444
2017-03-26,"ethnicity","4",13,273,0,127352
2017-03-26,"ethnicity","5",13,5494,0,3197826
2017-03-26,"gender","1",13,14445,0,5300126
2017-03-26,"gender","2",13,7515,0,5334844
2017-03-26,"overall","1",13,21960,0,10634970
2017-03-26,"region","1",13,759,0,346009
2017-03-26,"region","10",13,1548,0,898607
2017-03-26,"region","11",13,50,0,47584
2017-03-26,"region","12",13,31,0,8222
2017-03-26,"region","2",13,5221,0,1921672
2017-03-26,"region","3",13,969,0,398517
2017-03-26,"region","4",13,803,0,262390
2017-03-26,"region","5",13,3465,0,1701518
2017-03-26,"region","6",13,824,0,482741
2017-03-26,"region","7",13,3097,0,1229695
2017-03-26,"region","8",13,2196,0,1260934
2017-03-26,"region","9",13,2997,0,2077081
2017-04-02,"age","100",14,76,0,91217
2017-04-02,"age","20",14,1950,0,1324284
2017-04-02,"age","30",14,5984,0,1584247
2017-04-02,"age","40",14,4061,0,1701808
2017-04-02,"age","50",14,3385,0,1704726
2017-04-02,"age","60",14,2536,0,1638489
2017-04-02,"age","70",14,1358,0,1251538
2017-04-02,"age","80",14,826,0,889306
2017-04-02,"age","90",14,458,0,447082
2017-04-02,"ethnicity","0",14,14233,0,6130058
2017-04-02,"ethnicity","1",14,591,0,616261
2017-04-02,"ethnicity","2",14,317,0,365517
2017-04-02,"ethnicity","3",14,210,0,197343
2017-04-02,"ethnicity","4",14,263,0,127372
2017-04-02,"ethnicity","5",14,5020,0,3196146
2017-04-02,"gender","1",14,13471,0,5298631
2017-04-02,"gender","2",14,7163,0,5334066
2017-04-02,"overall","1",14,20634,0,10632697
2017-04-02,"region","1",14,827,0,345896
2017-04-02,"region","10",14,1390,0,898079
2017-04-02,"region","11",14,57,0,47570
2017-04-02,"region","12",14,32,0,8215
2017-04-02,"region","2",14,5001,0,1921054
2017-04-02,"region","3",14,833,0,398320
2017-04-02,"region","4",14,785,0,262393
2017-04-02,"region","5",14,3475,0,1701326
2017-04-02,"region","6",14,724,0,482607
2017-04-02,"region","7",14,2693,0,1229637
2017-04-02,"region","8",14,2040,0,1260396
2017-04-02,"region","9",14,2777,0,2077204
2017-04-09,"age","100",15,66,0,90932
2017-04-09,"age","20",15,1400,0,1325010
2017-04-09,"age","30",15,4359,0,1586997
2017-04-09,"age","40",15,3291,0,1704264
2017-04-09,"age","50",15,2565,0,1705764
2017-04-09,"age","60",15,2116,0,1639176
2017-04-09,"age","70",15,1068,0,1251773
2017-04-09,"age","80",15,735,0,889038
2017-04-09,"age","90",15,379,0,446576
2017-04-09,"ethnicity","0",15,10930,0,6135037
2017-04-09,"ethnicity","1",15,415,0,616981
2017-04-09,"ethnicity","2",15,260,0,365891
2017-04-09,"ethnicity","3",15,169,0,197685
2017-04-09,"ethnicity","4",15,195,0,127544
2017-04-09,"ethnicity","5",15,4010,0,3196392
2017-04-09,"gender","1",15,10261,0,5302125
2017-04-09,"gender","2",15,5718,0,5337405
2017-04-09,"overall","1",15,15979,0,10639530
2017-04-09,"region","1",15,567,0,345807
2017-04-09,"region","10",15,1034,0,898228
2017-04-09,"region","11",15,59,0,47591
2017-04-09,"region","12",15,25,0,8218
2017-04-09,"region","2",15,3892,0,1921846
2017-04-09,"region","3",15,677,0,398329
2017-04-09,"region","4",15,531,0,262552
2017-04-09,"region","5",15,2543,0,1701878
2017-04-09,"region","6",15,615,0,482836
2017-04-09,"region","7",15,2238,0,1231062
2017-04-09,"region","8",15,1568,0,1261321
2017-04-09,"region","9",15,2230,0,2079862
2017-04-16,"age","100",16,51,0,90611
2017-04-16,"age","20",16,1645,0,1325529
2017-04-16,"age","30",16,4671,0,1588064
2017-04-16,"age","40",16,3502,0,1705625
2017-04-16,"age","50",16,2751,0,1706404
2017-04-16,"age","60",16,2089,0,1639453
2017-04-16,"age","70",16,1088,0,1251909
2017-04-16,"age","80",16,702,0,888751
2017-04-16,"age","90",16,398,0,446020
2017-04-16,"ethnicity","0",16,11575,0,6137644
2017-04-16,"ethnicity","1",16,469,0,617320
2017-04-16,"ethnicity","2",16,272,0,366037
2017-04-16,"ethnicity","3",16,172,0,197865
2017-04-16,"ethnicity","4",16,196,0,127649
2017-04-16,"ethnicity","5",16,4213,0,3195851
2017-04-16,"gender","1",16,10930,0,5303239
2017-04-16,"gender","2",16,5967,0,5339127
2017-04-16,"overall","1",16,16897,0,10642366
2017-04-16,"region","1",16,581,0,345996
2017-04-16,"region","10",16,1146,0,897631
2017-04-16,"region","11",16,39,0,47604
2017-04-16,"region","12",16,26,0,8211
2017-04-16,"region","2",16,4246,0,1922392
2017-04-16,"region","3",16,681,0,398574
2017-04-16,"region","4",16,595,0,262583
2017-04-16,"region","5",16,2644,0,1702487
2017-04-16,"region","6",16,681,0,482990
2017-04-16,"region","7",16,2214,0,1230965
2017-04-16,"region","8",16,1624,0,1261607
2017-04-16,"region","9",16,2420,0,2081326
2017-04-23,"age","100",17,86,0,90195
2017-04-23,"age","20",17,2262,0,1326141
2017-04-23,"age","30",17,6362,0,1589787
2017-04-23,"age","40",17,4459,0,1707057
2017-04-23,"age","50",17,3555,0,1706907
2017-04-23,"age","60",17,2753,0,1639677
2017-04-23,"age","70",17,1440,0,1251829
2017-04-23,"age","80",17,904,0,888367
2017-04-23,"age","90",17,478,0,445403
2017-04-23,"ethnicity","0",17,15171,0,6140559
2017-04-23,"ethnicity","1",17,644,0,617910
2017-04-23,"ethnicity","2",17,363,0,366238
2017-04-23,"ethnicity","3",17,222,0,198101
2017-04-23,"ethnicity","4",17,275,0,127764
2017-04-23,"ethnicity","5",17,5624,0,3194791
2017-04-23,"gender","1",17,14618,0,5304703
2017-04-23,"gender","2",17,7681,0,5340660
2017-04-23,"overall","1",17,22299,0,10645363
2017-04-23,"region","1",17,873,0,346050
2017-04-23,"region","10",17,1504,0,896986
2017-04-23,"region","11",17,50,0,47613
2017-04-23,"region","12",17,28,0,8214
2017-04-23,"region","2",17,5435,0,1922605
2017-04-23,"region","3",17,963,0,398579
2017-04-23,"region","4",17,774,0,262689
2017-04-23,"region","5",17,3542,0,1702901
2017-04-23,"region","6",17,895,0,483109
2017-04-23,"region","7",17,2998,0,1231346
2017-04-23,"region","8",17,2141,0,1262211
2017-04-23,"region","9",17,3096,0,2083060
2017-04-30,"age","100",18,60,0,89699
2017-04-30,"age","20",18,2108,0,1326358
2017-04-30,"age","30",18,5370,0,1590148
2017-04-30,"age","40",18,3840,0,1707110
2017-04-30,"age","50",18,3078,0,1706464
2017-04-30,"age","60",18,2177,0,1639300
2017-04-30,"age","70",18,1175,0,1251423
2017-04-30,"age","80",18,713,0,887794
2017-04-30,"age","90",18,433,0,444618
2017-04-30,"ethnicity","0",18,12889,0,6141563
2017-04-30,"ethnicity","1",18,499,0,618228
2017-04-30,"ethnicity","2",18,313,0,366355
2017-04-30,"ethnicity","3",18,224,0,198275
2017-04-30,"ethnicity","4",18,252,0,127894
2017-04-30,"ethnicity","5",18,4777,0,3190599
2017-04-30,"gender","1",18,12537,0,5303029
2017-04-30,"gender","2",18,6417,0,5339885
2017-04-30,"overall","1",18,18954,0,10642914
2017-04-30,"region","1",18,679,0,346078
2017-04-30,"region","10",18,1277,0,896939
2017-04-30,"region","11",18,46,0,47603
2017-04-30,"region","12",18,40,0,8214
2017-04-30,"region","2",18,4442,0,1922204
2017-04-30,"region","3",18,820,0,398520
2017-04-30,"region","4",18,668,0,262662
2017-04-30,"region","5",18,3071,0,1702692
2017-04-30,"region","6",18,724,0,483248
2017-04-30,"region","7",18,2574,0,1228252
2017-04-30,"region","8",18,1889,0,1262365
2017-04-30,"region","9",18,2724,0,2084137
2017-05-07,"age","100",19,85,0,89337
2017-05-07,"age","20",19,2606,0,1326509
2017-05-07,"age","30",19,6443,0,1590514
2017-05-07,"age","40",19,4512,0,1707569
2017-05-07,"age","50",19,3524,0,1706493
2017-05-07,"age","60",19,2582,0,1639246
2017-05-07,"age","70",19,1400,0,1251256
2017-05-07,"age","80",19,875,0,887434
2017-05-07,"age","90",19,489,0,444070
2017-05-07,"ethnicity","0",19,15302,0,6141628
2017-05-07,"ethnicity","1",19,641,0,618493
2017-05-07,"ethnicity","2",19,363,0,366367
2017-05-07,"ethnicity","3",19,227,0,198331
2017-05-07,"ethnicity","4",19,282,0,127957
2017-05-07,"ethnicity","5",19,5701,0,3189652
2017-05-07,"gender","1",19,14899,0,5302867
2017-05-07,"gender","2",19,7617,0,5339561
2017-05-07,"overall","1",19,22516,0,10642428
2017-05-07,"region","1",19,855,0,346025
2017-05-07,"region","10",19,1568,0,896588
2017-05-07,"region","11",19,56,0,47618
2017-05-07,"region","12",19,31,0,8209
2017-05-07,"region","2",19,5520,0,1922231
2017-05-07,"region","3",19,946,0,398358
2017-05-07,"region","4",19,836,0,262656
2017-05-07,"region","5",19,3442,0,1702509
2017-05-07,"region","6",19,854,0,483233
2017-05-07,"region","7",19,3036,0,1228238
2017-05-07,"region","8",19,2192,0,1262327
2017-05-07,"region","9",19,3180,0,2084436
2017-05-14,"age","100",20,91,0,88959
2017-05-14,"age","20",20,2370,0,1326885
2017-05-14,"age","30",20,6335,0,1591420
2017-05-14,"age","40",20,4478,0,1708616
2017-05-14,"age","50",20,3440,0,1706924
2017-05-14,"age","60",20,2553,0,1639420
2017-05-14,"age","70",20,1323,0,1251100
2017-05-14,"age","80",20,890,0,887073
2017-05-14,"age","90",20,513,0,443464
2017-05-14,"ethnicity","0",20,14958,0,6142715
2017-05-14,"ethnicity","1",20,666,0,619008
2017-05-14,"ethnicity","2",20,389,0,366568
2017-05-14,"ethnicity","3",20,224,0,198497
2017-05-14,"ethnicity","4",20,314,0,128060
2017-05-14,"ethnicity","5",20,5442,0,3189013
2017-05-14,"gender","1",20,14630,0,5303413
2017-05-14,"gender","2",20,7363,0,5340448
2017-05-14,"overall","1",20,21993,0,10643861
2017-05-14,"region","1",20,731,0,345841
2017-05-14,"region","10",20,1593,0,896411
2017-05-14,"region","11",20,43,0,47618
2017-05-14,"region","12",20,37,0,8204
2017-05-14,"region","2",20,5243,0,1922113
2017-05-14,"region","3",20,870,0,398282
2017-05-14,"region","4",20,751,0,262689
2017-05-14,"region","5",20,3427,0,1702794
2017-05-14,"region","6",20,832,0,483142
2017-05-14,"region","7",20,3038,0,1228258
2017-05-14,"region","8",20,2205,0,1262416
2017-05-14,"region","9",20,3223,0,2086093
2017-05-21,"age","100",21,71,0,88549
2017-05-21,"age","20",21,2323,0,1327097
2017-05-21,"age","30",21,6415,0,1592496
2017-05-21,"age","40",21,4410,0,1709413
2017-05-21,"age","50",21,3519,0,1707278
2017-05-21,"age","60",21,2648,0,1639451
