weekDate,numEligible,time,stratifier,category,lockdown,numOutcome
26feb2017,93481,8,age,100,0,6
05mar2017,6128448,9,ethnicity,0,0,1389
05mar2017,615401,9,ethnicity,1,0,175
05mar2017,5300436,9,gender,1,0,1442
05mar2017,10634486,9,overall,1,0,2357
05mar2017,346217,9,region,1,0,55
05mar2017,365309,9,ethnicity,2,0,97
05mar2017,5334050,9,gender,2,0,915
05mar2017,1921990,9,region,2,0,471
05mar2017,197509,9,ethnicity,3,0,39
05mar2017,398989,9,region,3,0,101
05mar2017,127140,9,ethnicity,4,0,47
05mar2017,262542,9,region,4,0,82
05mar2017,3200679,9,ethnicity,5,0,610
05mar2017,1701783,9,region,5,0,363
05mar2017,482975,9,region,6,0,64
05mar2017,1229210,9,region,7,0,311
05mar2017,1261214,9,region,8,0,214
05mar2017,2074591,9,region,9,0,555
05mar2017,899141,9,region,10,0,134
05mar2017,47577,9,region,11,0,5
05mar2017,8257,9,region,12,0,5
05mar2017,1323808,9,age,20,0,581
05mar2017,1582145,9,age,30,0,594
05mar2017,1699499,9,age,40,0,338
05mar2017,1704158,9,age,50,0,409
05mar2017,1638441,9,age,60,0,253
05mar2017,1252405,9,age,70,0,109
05mar2017,890980,9,age,80,0,48
05mar2017,450038,9,age,90,0,21
05mar2017,93012,9,age,100,0,5
12mar2017,6130615,10,ethnicity,0,0,1373
12mar2017,615813,10,ethnicity,1,0,163
12mar2017,5301637,10,gender,1,0,1376
12mar2017,10637359,10,overall,1,0,2295
12mar2017,346178,10,region,1,0,63
12mar2017,365538,10,ethnicity,2,0,90
12mar2017,5335722,10,gender,2,0,919
12mar2017,1922355,10,region,2,0,481
12mar2017,197628,10,ethnicity,3,0,40
12mar2017,398876,10,region,3,0,90
12mar2017,127284,10,ethnicity,4,0,45
12mar2017,262534,10,region,4,0,77
12mar2017,3200481,10,ethnicity,5,0,584
12mar2017,1702184,10,region,5,0,329
12mar2017,482882,10,region,6,0,64
12mar2017,1229575,10,region,7,0,324
12mar2017,1261522,10,region,8,0,194
12mar2017,2076216,10,region,9,0,509
12mar2017,899214,10,region,10,0,158
12mar2017,47574,10,region,11,0,5
12mar2017,8249,10,region,12,0,5
12mar2017,1324186,10,age,20,0,634
12mar2017,1583764,10,age,30,0,525
12mar2017,1700713,10,age,40,0,366
12mar2017,1704741,10,age,50,0,357
12mar2017,1638876,10,age,60,0,229
12mar2017,1252419,10,age,70,0,95
12mar2017,890664,10,age,80,0,48
12mar2017,449406,10,age,90,0,36
12mar2017,92590,10,age,100,0,5
19mar2017,6131343,11,ethnicity,0,0,1408
19mar2017,616111,11,ethnicity,1,0,111
19mar2017,5301604,11,gender,1,0,1342
19mar2017,10637620,11,overall,1,0,2266
19mar2017,346119,11,region,1,0,91
19mar2017,365631,11,ethnicity,2,0,84
19mar2017,5336016,11,gender,2,0,924
19mar2017,1922254,11,region,2,0,468
19mar2017,197608,11,ethnicity,3,0,31
19mar2017,398812,11,region,3,0,76
19mar2017,127368,11,ethnicity,4,0,44
19mar2017,262453,11,region,4,0,83
19mar2017,3199559,11,ethnicity,5,0,588
19mar2017,1701980,11,region,5,0,323
19mar2017,482818,11,region,6,0,62
19mar2017,1229807,11,region,7,0,357
19mar2017,1261186,11,region,8,0,179
19mar2017,2077229,11,region,9,0,451
19mar2017,899151,11,region,10,0,167
19mar2017,47574,11,region,11,0,8
19mar2017,8237,11,region,12,0,5
19mar2017,1324335,11,age,20,0,634
19mar2017,1584679,11,age,30,0,565
19mar2017,1701429,11,age,40,0,319
19mar2017,1705042,11,age,50,0,352
19mar2017,1638887,11,age,60,0,213
19mar2017,1252266,11,age,70,0,96
19mar2017,890247,11,age,80,0,49
19mar2017,448600,11,age,90,0,36
19mar2017,92135,11,age,100,0,5
26mar2017,6130634,12,ethnicity,0,0,1342
26mar2017,616148,12,ethnicity,1,0,115
26mar2017,5300126,12,gender,1,0,1293
26mar2017,10634970,12,overall,1,0,2160
26mar2017,346009,12,region,1,0,93
26mar2017,365566,12,ethnicity,2,0,75
26mar2017,5334844,12,gender,2,0,867
26mar2017,1921672,12,region,2,0,446
26mar2017,197444,12,ethnicity,3,0,23
26mar2017,398517,12,region,3,0,88
26mar2017,127352,12,ethnicity,4,0,52
26mar2017,262390,12,region,4,0,87
26mar2017,3197826,12,ethnicity,5,0,553
26mar2017,1701518,12,region,5,0,329
26mar2017,482741,12,region,6,0,61
26mar2017,1229695,12,region,7,0,256
26mar2017,1260934,12,region,8,0,191
26mar2017,2077081,12,region,9,0,433
26mar2017,898607,12,region,10,0,170
26mar2017,47584,12,region,11,0,5
26mar2017,8222,12,region,12,0,5
26mar2017,1324268,12,age,20,0,595
26mar2017,1584440,12,age,30,0,558
26mar2017,1701629,12,age,40,0,309
26mar2017,1704894,12,age,50,0,319
26mar2017,1638614,12,age,60,0,219
26mar2017,1251873,12,age,70,0,89
26mar2017,889765,12,age,80,0,37
26mar2017,447824,12,age,90,0,28
26mar2017,91663,12,age,100,0,6
02apr2017,6130058,13,ethnicity,0,0,1193
02apr2017,616261,13,ethnicity,1,0,125
02apr2017,5298631,13,gender,1,0,1137
02apr2017,10632697,13,overall,1,0,1938
02apr2017,345896,13,region,1,0,71
02apr2017,365517,13,ethnicity,2,0,56
02apr2017,5334066,13,gender,2,0,801
02apr2017,1921054,13,region,2,0,452
02apr2017,197343,13,ethnicity,3,0,39
02apr2017,398320,13,region,3,0,68
02apr2017,127372,13,ethnicity,4,0,38
02apr2017,262393,13,region,4,0,71
02apr2017,3196146,13,ethnicity,5,0,487
02apr2017,1701326,13,region,5,0,299
02apr2017,482607,13,region,6,0,49
02apr2017,1229637,13,region,7,0,246
02apr2017,1260396,13,region,8,0,153
02apr2017,2077204,13,region,9,0,410
02apr2017,898079,13,region,10,0,113
02apr2017,47570,13,region,11,0,5
02apr2017,8215,13,region,12,0,5
02apr2017,1324284,13,age,20,0,479
02apr2017,1584247,13,age,30,0,462
02apr2017,1701808,13,age,40,0,332
02apr2017,1704726,13,age,50,0,301
02apr2017,1638489,13,age,60,0,212
02apr2017,1251538,13,age,70,0,87
02apr2017,889306,13,age,80,0,45
02apr2017,447082,13,age,90,0,19
02apr2017,91217,13,age,100,0,5
09apr2017,6135037,14,ethnicity,0,0,994
09apr2017,616981,14,ethnicity,1,0,96
09apr2017,5302125,14,gender,1,0,943
09apr2017,10639530,14,overall,1,0,1639
09apr2017,345807,14,region,1,0,55
09apr2017,365891,14,ethnicity,2,0,40
09apr2017,5337405,14,gender,2,0,696
09apr2017,1921846,14,region,2,0,360
09apr2017,197685,14,ethnicity,3,0,33
09apr2017,398329,14,region,3,0,46
09apr2017,127544,14,ethnicity,4,0,31
09apr2017,262552,14,region,4,0,51
09apr2017,3196392,14,ethnicity,5,0,445
09apr2017,1701878,14,region,5,0,243
09apr2017,482836,14,region,6,0,58
09apr2017,1231062,14,region,7,0,222
09apr2017,1261321,14,region,8,0,138
09apr2017,2079862,14,region,9,0,344
09apr2017,898228,14,region,10,0,114
09apr2017,47591,14,region,11,0,5
09apr2017,8218,14,region,12,0,5
09apr2017,1325010,14,age,20,0,367
09apr2017,1586997,14,age,30,0,451
09apr2017,1704264,14,age,40,0,236
09apr2017,1705764,14,age,50,0,252
09apr2017,1639176,14,age,60,0,181
09apr2017,1251773,14,age,70,0,84
09apr2017,889038,14,age,80,0,38
09apr2017,446576,14,age,90,0,26
09apr2017,90932,14,age,100,0,5
16apr2017,6137644,15,ethnicity,0,0,1061
16apr2017,617320,15,ethnicity,1,0,117
16apr2017,5303239,15,gender,1,0,1059
16apr2017,10642366,15,overall,1,0,1745
16apr2017,345996,15,region,1,0,58
16apr2017,366037,15,ethnicity,2,0,49
16apr2017,5339127,15,gender,2,0,686
16apr2017,1922392,15,region,2,0,417
16apr2017,197865,15,ethnicity,3,0,19
16apr2017,398574,15,region,3,0,58
16apr2017,127649,15,ethnicity,4,0,32
16apr2017,262583,15,region,4,0,57
16apr2017,3195851,15,ethnicity,5,0,467
16apr2017,1702487,15,region,5,0,289
16apr2017,482990,15,region,6,0,47
16apr2017,1230965,15,region,7,0,216
16apr2017,1261607,15,region,8,0,147
16apr2017,2081326,15,region,9,0,339
16apr2017,897631,15,region,10,0,112
16apr2017,47604,15,region,11,0,5
16apr2017,8211,15,region,12,0,5
16apr2017,1325529,15,age,20,0,423
16apr2017,1588064,15,age,30,0,451
16apr2017,1705625,15,age,40,0,269
16apr2017,1706404,15,age,50,0,266
16apr2017,1639453,15,age,60,0,193
16apr2017,1251909,15,age,70,0,74
16apr2017,888751,15,age,80,0,42
16apr2017,446020,15,age,90,0,25
16apr2017,90611,15,age,100,0,5
23apr2017,6140559,16,ethnicity,0,0,1307
23apr2017,617910,16,ethnicity,1,0,145
23apr2017,5304703,16,gender,1,0,1340
23apr2017,10645363,16,overall,1,0,2201
23apr2017,346050,16,region,1,0,71
23apr2017,366238,16,ethnicity,2,0,73
23apr2017,5340660,16,gender,2,0,861
23apr2017,1922605,16,region,2,0,472
23apr2017,198101,16,ethnicity,3,0,37
23apr2017,398579,16,region,3,0,88
23apr2017,127764,16,ethnicity,4,0,40
23apr2017,262689,16,region,4,0,74
23apr2017,3194791,16,ethnicity,5,0,599
23apr2017,1702901,16,region,5,0,295
23apr2017,483109,16,region,6,0,61
23apr2017,1231346,16,region,7,0,296
23apr2017,1262211,16,region,8,0,190
23apr2017,2083060,16,region,9,0,492
23apr2017,896986,16,region,10,0,160
23apr2017,47613,16,region,11,0,5
23apr2017,8214,16,region,12,0,0
23apr2017,1326141,16,age,20,0,604
23apr2017,1589787,16,age,30,0,579
23apr2017,1707057,16,age,40,0,305
23apr2017,1706907,16,age,50,0,312
23apr2017,1639677,16,age,60,0,218
23apr2017,1251829,16,age,70,0,91
23apr2017,888367,16,age,80,0,55
23apr2017,445403,16,age,90,0,34
23apr2017,90195,16,age,100,0,5
30apr2017,6141563,17,ethnicity,0,0,1209
30apr2017,618228,17,ethnicity,1,0,134
30apr2017,5303029,17,gender,1,0,1253
30apr2017,10642914,17,overall,1,0,2054
30apr2017,346078,17,region,1,0,82
30apr2017,366355,17,ethnicity,2,0,78
30apr2017,5339885,17,gender,2,0,801
30apr2017,1922204,17,region,2,0,446
30apr2017,198275,17,ethnicity,3,0,25
30apr2017,398520,17,region,3,0,80
30apr2017,127894,17,ethnicity,4,0,38
30apr2017,262662,17,region,4,0,74
30apr2017,3190599,17,ethnicity,5,0,570
30apr2017,1702692,17,region,5,0,304
30apr2017,483248,17,region,6,0,55
30apr2017,1228252,17,region,7,0,257
30apr2017,1262365,17,region,8,0,177
30apr2017,2084137,17,region,9,0,419
30apr2017,896939,17,region,10,0,154
30apr2017,47603,17,region,11,0,5
30apr2017,8214,17,region,12,0,5
30apr2017,1326358,17,age,20,0,581
30apr2017,1590148,17,age,30,0,518
30apr2017,1707110,17,age,40,0,309
30apr2017,1706464,17,age,50,0,260
30apr2017,1639300,17,age,60,0,192
30apr2017,1251423,17,age,70,0,92
30apr2017,887794,17,age,80,0,72
30apr2017,444618,17,age,90,0,26
30apr2017,89699,17,age,100,0,5
07may2017,6141628,18,ethnicity,0,0,1351
07may2017,618493,18,ethnicity,1,0,176
07may2017,5302867,18,gender,1,0,1411
07may2017,10642428,18,overall,1,0,2280
07may2017,346025,18,region,1,0,74
07may2017,366367,18,ethnicity,2,0,74
07may2017,5339561,18,gender,2,0,869
07may2017,1922231,18,region,2,0,472
07may2017,198331,18,ethnicity,3,0,32
07may2017,398358,18,region,3,0,76
07may2017,127957,18,ethnicity,4,0,42
07may2017,262656,18,region,4,0,82
07may2017,3189652,18,ethnicity,5,0,605
07may2017,1702509,18,region,5,0,333
07may2017,483233,18,region,6,0,76
07may2017,1228238,18,region,7,0,307
07may2017,1262327,18,region,8,0,172
07may2017,2084436,18,region,9,0,506
07may2017,896588,18,region,10,0,172
07may2017,47618,18,region,11,0,5
07may2017,8209,18,region,12,0,5
07may2017,1326509,18,age,20,0,685
07may2017,1590514,18,age,30,0,532
07may2017,1707569,18,age,40,0,300
07may2017,1706493,18,age,50,0,330
07may2017,1639246,18,age,60,0,233
07may2017,1251256,18,age,70,0,108
07may2017,887434,18,age,80,0,50
07may2017,444070,18,age,90,0,38
07may2017,89337,18,age,100,0,5
14may2017,6142715,19,ethnicity,0,0,1284
14may2017,619008,19,ethnicity,1,0,151
14may2017,5303413,19,gender,1,0,1384
14may2017,10643861,19,overall,1,0,2223
14may2017,345841,19,region,1,0,68
14may2017,366568,19,ethnicity,2,0,96
14may2017,5340448,19,gender,2,0,839
14may2017,1922113,19,region,2,0,441
14may2017,198497,19,ethnicity,3,0,46
14may2017,398282,19,region,3,0,57
14may2017,128060,19,ethnicity,4,0,45
14may2017,262689,19,region,4,0,70
14may2017,3189013,19,ethnicity,5,0,601
14may2017,1702794,19,region,5,0,391
14may2017,483142,19,region,6,0,57
14may2017,1228258,19,region,7,0,269
14may2017,1262416,19,region,8,0,196
14may2017,2086093,19,region,9,0,535
14may2017,896411,19,region,10,0,134
14may2017,47618,19,region,11,0,5
14may2017,8204,19,region,12,0,5
14may2017,1326885,19,age,20,0,633
14may2017,1591420,19,age,30,0,508
14may2017,1708616,19,age,40,0,314
14may2017,1706924,19,age,50,0,330
14may2017,1639420,19,age,60,0,219
14may2017,1251100,19,age,70,0,102
14may2017,887073,19,age,80,0,72
14may2017,443464,19,age,90,0,41
14may2017,88959,19,age,100,0,5
21may2017,6143418,20,ethnicity,0,0,1407
21may2017,619362,20,ethnicity,1,0,241
21may2017,5303379,20,gender,1,0,1480
21may2017,10644477,20,overall,1,0,2427
21may2017,345849,20,region,1,0,80
21may2017,366641,20,ethnicity,2,0,89
21may2017,5341098,20,gender,2,0,947
21may2017,1922113,20,region,2,0,451
21may2017,198656,20,ethnicity,3,0,34
21may2017,398265,20,region,3,0,87
21may2017,128156,20,ethnicity,4,0,33
21may2017,262720,20,region,4,0,91
21may2017,3188244,20,ethnicity,5,0,623
21may2017,1702481,20,region,5,0,365
21may2017,483130,20,region,6,0,75
21may2017,1228470,20,region,7,0,291
21may2017,1262165,20,region,8,0,224
21may2017,2087132,20,region,9,0,611
21may2017,896305,20,region,10,0,145
21may2017,47639,20,region,11,0,5
21may2017,8208,20,region,12,0,5
21may2017,1327097,20,age,20,0,647
21may2017,1592496,20,age,30,0,591
21may2017,1709413,20,age,40,0,342
21may2017,1707278,20,age,50,0,358
21may2017,1639451,20,age,60,0,251
21may2017,1250891,20,age,70,0,111
21may2017,886639,20,age,80,0,76
21may2017,442663,20,age,90,0,39
21may2017,88549,20,age,100,0,12
28may2017,6144371,21,ethnicity,0,0,1179
28may2017,619675,21,ethnicity,1,0,154
28may2017,5303336,21,gender,1,0,1147
28may2017,10645100,21,overall,1,0,1970
28may2017,345674,21,region,1,0,66
28may2017,366682,21,ethnicity,2,0,63
28may2017,5341764,21,gender,2,0,823
28may2017,1921972,21,region,2,0,420
28may2017,198799,21,ethnicity,3,0,31
28may2017,398169,21,region,3,0,64
28may2017,128239,21,ethnicity,4,0,37
28may2017,262593,21,region,4,0,56
28may2017,3187334,21,ethnicity,5,0,506
28may2017,1702645,21,region,5,0,275
28may2017,483137,21,region,6,0,54
28may2017,1228612,21,region,7,0,256
28may2017,1262067,21,region,8,0,168
28may2017,2088120,21,region,9,0,462
28may2017,896282,21,region,10,0,141
28may2017,47632,21,region,11,0,5
28may2017,8197,21,region,12,0,5
28may2017,1327382,21,age,20,0,484
28may2017,1593048,21,age,30,0,535
28may2017,1710172,21,age,40,0,274
28may2017,1707698,21,age,50,0,298
28may2017,1639605,21,age,60,0,204
28may2017,1250757,21,age,70,0,91
28may2017,886308,21,age,80,0,48
28may2017,441950,21,age,90,0,35
28may2017,88180,21,age,100,0,5
04jun2017,6145970,22,ethnicity,0,0,1381
04jun2017,620002,22,ethnicity,1,0,197
04jun2017,5304332,22,gender,1,0,1353
04jun2017,10647212,22,overall,1,0,2336
04jun2017,345742,22,region,1,0,83
04jun2017,366786,22,ethnicity,2,0,93
04jun2017,5342880,22,gender,2,0,983
04jun2017,1922091,22,region,2,0,410
04jun2017,198922,22,ethnicity,3,0,34
04jun2017,398133,22,region,3,0,79
04jun2017,128331,22,ethnicity,4,0,47
04jun2017,262610,22,region,4,0,76
04jun2017,3187201,22,ethnicity,5,0,584
04jun2017,1702830,22,region,5,0,356
04jun2017,483207,22,region,6,0,49
04jun2017,1228669,22,region,7,0,302
04jun2017,1262215,22,region,8,0,214
04jun2017,2089597,22,region,9,0,601
04jun2017,896297,22,region,10,0,163
04jun2017,47631,22,region,11,0,5
04jun2017,8190,22,region,12,0,5
04jun2017,1327734,22,age,20,0,539
04jun2017,1594113,22,age,30,0,583
04jun2017,1711156,22,age,40,0,374
