weekDate,numEligible,time,stratifier,category,lockdown,numOutcome
15jan2017,346527,2,region,1,0,89
15jan2017,363718,2,ethnicity,2,0,260
15jan2017,5326510,2,gender,2,0,1736
15jan2017,1920746,2,region,2,0,751
15jan2017,196687,2,ethnicity,3,0,48
15jan2017,398778,2,region,3,0,123
15jan2017,126426,2,ethnicity,4,0,89
15jan2017,263901,2,region,4,0,61
15jan2017,3205949,2,ethnicity,5,0,668
15jan2017,1702524,2,region,5,0,495
15jan2017,482821,2,region,6,0,113
15jan2017,1229082,2,region,7,0,377
15jan2017,1261791,2,region,8,0,297
15jan2017,2061280,2,region,9,0,811
15jan2017,898206,2,region,10,0,190
15jan2017,47601,2,region,11,0,6
15jan2017,8282,2,region,12,0,12
15jan2017,1320512,2,age,20,0,44
15jan2017,1574281,2,age,30,0,426
15jan2017,1691315,2,age,40,0,679
15jan2017,1700177,2,age,50,0,733
15jan2017,1636486,2,age,60,0,708
15jan2017,1252690,2,age,70,0,411
15jan2017,893567,2,age,80,0,222
15jan2017,455758,2,age,90,0,93
15jan2017,96753,2,age,100,0,9
22jan2017,6115844,3,ethnicity,0,0,1923
22jan2017,613360,3,ethnicity,1,0,147
22jan2017,5295050,3,gender,1,0,1490
22jan2017,10621607,3,overall,1,0,3031
22jan2017,346480,3,region,1,0,88
22jan2017,363898,3,ethnicity,2,0,225
22jan2017,5326557,3,gender,2,0,1541
22jan2017,1920914,3,region,2,0,625
22jan2017,196989,3,ethnicity,3,0,39
22jan2017,398836,3,region,3,0,128
22jan2017,126522,3,ethnicity,4,0,73
22jan2017,263768,3,region,4,0,78
22jan2017,3204994,3,ethnicity,5,0,624
22jan2017,1702526,3,region,5,0,433
22jan2017,482818,3,region,6,0,92
22jan2017,1227408,3,region,7,0,358
22jan2017,1261052,3,region,8,0,285
22jan2017,2063710,3,region,9,0,711
22jan2017,898234,3,region,10,0,219
22jan2017,47591,3,region,11,0,5
22jan2017,8270,3,region,12,0,12
22jan2017,1320896,3,age,20,0,74
22jan2017,1575183,3,age,30,0,458
22jan2017,1692070,3,age,40,0,609
22jan2017,1700565,3,age,50,0,667
22jan2017,1636629,3,age,60,0,563
22jan2017,1252431,3,age,70,0,355
22jan2017,893026,3,age,80,0,194
22jan2017,454756,3,age,90,0,97
22jan2017,96051,3,age,100,0,14
29jan2017,6118023,4,ethnicity,0,0,2118
29jan2017,613897,4,ethnicity,1,0,155
29jan2017,5296350,4,gender,1,0,1581
29jan2017,10624815,4,overall,1,0,3312
29jan2017,346508,4,region,1,0,96
29jan2017,364157,4,ethnicity,2,0,248
29jan2017,5328465,4,gender,2,0,1731
29jan2017,1921150,4,region,2,0,699
29jan2017,197213,4,ethnicity,3,0,35
29jan2017,398902,4,region,3,0,139
29jan2017,126697,4,ethnicity,4,0,52
29jan2017,263707,4,region,4,0,72
29jan2017,3204828,4,ethnicity,5,0,704
29jan2017,1702767,4,region,5,0,478
29jan2017,482897,4,region,6,0,99
29jan2017,1227590,4,region,7,0,371
29jan2017,1260981,4,region,8,0,308
29jan2017,2066100,4,region,9,0,781
29jan2017,898364,4,region,10,0,260
29jan2017,47591,4,region,11,0,0
29jan2017,8258,4,region,12,0,9
29jan2017,1321499,4,age,20,0,71
29jan2017,1576788,4,age,30,0,506
29jan2017,1693531,4,age,40,0,610
29jan2017,1701371,4,age,50,0,722
29jan2017,1636999,4,age,60,0,701
29jan2017,1252510,4,age,70,0,378
29jan2017,892719,4,age,80,0,217
29jan2017,453869,4,age,90,0,91
29jan2017,95529,4,age,100,0,16
05feb2017,6120481,5,ethnicity,0,0,2043
05feb2017,614337,5,ethnicity,1,0,167
05feb2017,5297163,5,gender,1,0,1537
05feb2017,10626600,5,overall,1,0,3231
05feb2017,346454,5,region,1,0,77
05feb2017,364402,5,ethnicity,2,0,228
05feb2017,5329437,5,gender,2,0,1694
05feb2017,1921443,5,region,2,0,708
05feb2017,197360,5,ethnicity,3,0,41
05feb2017,399047,5,region,3,0,95
05feb2017,126814,5,ethnicity,4,0,81
05feb2017,263536,5,region,4,0,65
05feb2017,3203206,5,ethnicity,5,0,671
05feb2017,1701466,5,region,5,0,472
05feb2017,482932,5,region,6,0,97
05feb2017,1228061,5,region,7,0,381
05feb2017,1261325,5,region,8,0,301
05feb2017,2068054,5,region,9,0,762
05feb2017,898438,5,region,10,0,260
05feb2017,47583,5,region,11,0,5
05feb2017,8261,5,region,12,0,10
05feb2017,1322011,5,age,20,0,66
05feb2017,1577945,5,age,30,0,470
05feb2017,1694828,5,age,40,0,625
05feb2017,1701901,5,age,50,0,690
05feb2017,1637225,5,age,60,0,671
05feb2017,1252458,5,age,70,0,385
05feb2017,892304,5,age,80,0,216
05feb2017,452929,5,age,90,0,92
05feb2017,94999,5,age,100,0,16
12feb2017,6121971,6,ethnicity,0,0,1916
12feb2017,614494,6,ethnicity,1,0,176
12feb2017,5297682,6,gender,1,0,1473
12feb2017,10628063,6,overall,1,0,3047
12feb2017,346392,6,region,1,0,74
12feb2017,364636,6,ethnicity,2,0,251
12feb2017,5330381,6,gender,2,0,1574
12feb2017,1921546,6,region,2,0,631
12feb2017,197241,6,ethnicity,3,0,33
12feb2017,399059,6,region,3,0,129
12feb2017,126912,6,ethnicity,4,0,55
12feb2017,262526,6,region,4,0,65
12feb2017,3202809,6,ethnicity,5,0,616
12feb2017,1701626,6,region,5,0,435
12feb2017,482870,6,region,6,0,88
12feb2017,1228377,6,region,7,0,363
12feb2017,1261270,6,region,8,0,253
12feb2017,2069774,6,region,9,0,779
12feb2017,898778,6,region,10,0,212
12feb2017,47576,6,region,11,0,7
12feb2017,8269,6,region,12,0,11
12feb2017,1322480,6,age,20,0,50
12feb2017,1578338,6,age,30,0,458
12feb2017,1696104,6,age,40,0,615
12feb2017,1702534,6,age,50,0,657
12feb2017,1637515,6,age,60,0,619
12feb2017,1252529,6,age,70,0,356
12feb2017,891918,6,age,80,0,210
12feb2017,452177,6,age,90,0,71
12feb2017,94468,6,age,100,0,11
19feb2017,6123838,7,ethnicity,0,0,1918
19feb2017,614696,7,ethnicity,1,0,164
19feb2017,5298371,7,gender,1,0,1514
19feb2017,10629744,7,overall,1,0,3045
19feb2017,346117,7,region,1,0,90
19feb2017,364793,7,ethnicity,2,0,227
19feb2017,5331373,7,gender,2,0,1531
19feb2017,1921521,7,region,2,0,613
19feb2017,197315,7,ethnicity,3,0,39
19feb2017,399059,7,region,3,0,128
19feb2017,126987,7,ethnicity,4,0,88
19feb2017,262539,7,region,4,0,79
19feb2017,3202115,7,ethnicity,5,0,609
19feb2017,1701479,7,region,5,0,378
19feb2017,482868,7,region,6,0,134
19feb2017,1228565,7,region,7,0,413
19feb2017,1261303,7,region,8,0,279
19feb2017,2071481,7,region,9,0,711
19feb2017,898970,7,region,10,0,202
19feb2017,47583,7,region,11,0,5
19feb2017,8259,7,region,12,0,13
19feb2017,1322914,7,age,20,0,70
19feb2017,1579693,7,age,30,0,467
19feb2017,1697043,7,age,40,0,612
19feb2017,1702936,7,age,50,0,684
19feb2017,1637824,7,age,60,0,591
19feb2017,1252479,7,age,70,0,343
19feb2017,891515,7,age,80,0,197
19feb2017,451407,7,age,90,0,69
19feb2017,93933,7,age,100,0,12
26feb2017,6125958,8,ethnicity,0,0,2092
26feb2017,615036,8,ethnicity,1,0,180
26feb2017,5299294,8,gender,1,0,1582
26feb2017,10632029,8,overall,1,0,3386
26feb2017,346127,8,region,1,0,92
26feb2017,365015,8,ethnicity,2,0,276
26feb2017,5332735,8,gender,2,0,1804
26feb2017,1921757,8,region,2,0,747
26feb2017,197395,8,ethnicity,3,0,50
26feb2017,399089,8,region,3,0,140
26feb2017,127053,8,ethnicity,4,0,78
26feb2017,262547,8,region,4,0,67
26feb2017,3201572,8,ethnicity,5,0,710
26feb2017,1701615,8,region,5,0,462
26feb2017,482938,8,region,6,0,109
26feb2017,1228723,8,region,7,0,381
26feb2017,1261191,8,region,8,0,321
26feb2017,2073112,8,region,9,0,820
26feb2017,899089,8,region,10,0,217
26feb2017,47585,8,region,11,0,5
26feb2017,8256,8,region,12,0,26
26feb2017,1323335,8,age,20,0,79
26feb2017,1580915,8,age,30,0,517
26feb2017,1698225,8,age,40,0,658
26feb2017,1703559,8,age,50,0,713
26feb2017,1638152,8,age,60,0,716
26feb2017,1252418,8,age,70,0,397
26feb2017,891238,8,age,80,0,208
26feb2017,450706,8,age,90,0,89
26feb2017,93481,8,age,100,0,9
05mar2017,6128448,9,ethnicity,0,0,2100
05mar2017,615401,9,ethnicity,1,0,170
05mar2017,5300436,9,gender,1,0,1590
05mar2017,10634486,9,overall,1,0,3330
05mar2017,346217,9,region,1,0,90
05mar2017,365309,9,ethnicity,2,0,269
05mar2017,5334050,9,gender,2,0,1740
05mar2017,1921990,9,region,2,0,689
05mar2017,197509,9,ethnicity,3,0,50
05mar2017,398989,9,region,3,0,151
05mar2017,127140,9,ethnicity,4,0,86
05mar2017,262542,9,region,4,0,71
05mar2017,3200679,9,ethnicity,5,0,655
05mar2017,1701783,9,region,5,0,427
05mar2017,482975,9,region,6,0,106
05mar2017,1229210,9,region,7,0,428
05mar2017,1261214,9,region,8,0,304
05mar2017,2074591,9,region,9,0,825
05mar2017,899141,9,region,10,0,226
05mar2017,47577,9,region,11,0,0
05mar2017,8257,9,region,12,0,13
05mar2017,1323808,9,age,20,0,68
05mar2017,1582145,9,age,30,0,461
05mar2017,1699499,9,age,40,0,687
05mar2017,1704158,9,age,50,0,734
05mar2017,1638441,9,age,60,0,680
05mar2017,1252405,9,age,70,0,376
05mar2017,890980,9,age,80,0,237
05mar2017,450038,9,age,90,0,75
05mar2017,93012,9,age,100,0,12
12mar2017,6130615,10,ethnicity,0,0,2067
12mar2017,615813,10,ethnicity,1,0,172
12mar2017,5301637,10,gender,1,0,1467
12mar2017,10637359,10,overall,1,0,3217
12mar2017,346178,10,region,1,0,89
12mar2017,365538,10,ethnicity,2,0,241
12mar2017,5335722,10,gender,2,0,1750
12mar2017,1922355,10,region,2,0,740
12mar2017,197628,10,ethnicity,3,0,43
12mar2017,398876,10,region,3,0,133
12mar2017,127284,10,ethnicity,4,0,76
12mar2017,262534,10,region,4,0,66
12mar2017,3200481,10,ethnicity,5,0,618
12mar2017,1702184,10,region,5,0,449
12mar2017,482882,10,region,6,0,122
12mar2017,1229575,10,region,7,0,373
12mar2017,1261522,10,region,8,0,291
12mar2017,2076216,10,region,9,0,735
12mar2017,899214,10,region,10,0,208
12mar2017,47574,10,region,11,0,5
12mar2017,8249,10,region,12,0,9
12mar2017,1324186,10,age,20,0,79
12mar2017,1583764,10,age,30,0,508
12mar2017,1700713,10,age,40,0,609
12mar2017,1704741,10,age,50,0,694
12mar2017,1638876,10,age,60,0,655
12mar2017,1252419,10,age,70,0,374
12mar2017,890664,10,age,80,0,218
12mar2017,449406,10,age,90,0,76
12mar2017,92590,10,age,100,0,5
19mar2017,6131343,11,ethnicity,0,0,2035
19mar2017,616111,11,ethnicity,1,0,170
19mar2017,5301604,11,gender,1,0,1552
19mar2017,10637620,11,overall,1,0,3160
19mar2017,346119,11,region,1,0,93
19mar2017,365631,11,ethnicity,2,0,234
19mar2017,5336016,11,gender,2,0,1608
19mar2017,1922254,11,region,2,0,706
19mar2017,197608,11,ethnicity,3,0,32
19mar2017,398812,11,region,3,0,137
19mar2017,127368,11,ethnicity,4,0,68
19mar2017,262453,11,region,4,0,58
19mar2017,3199559,11,ethnicity,5,0,621
19mar2017,1701980,11,region,5,0,425
19mar2017,482818,11,region,6,0,98
19mar2017,1229807,11,region,7,0,383
19mar2017,1261186,11,region,8,0,289
19mar2017,2077229,11,region,9,0,760
19mar2017,899151,11,region,10,0,199
19mar2017,47574,11,region,11,0,5
19mar2017,8237,11,region,12,0,9
19mar2017,1324335,11,age,20,0,62
19mar2017,1584679,11,age,30,0,442
19mar2017,1701429,11,age,40,0,660
19mar2017,1705042,11,age,50,0,703
19mar2017,1638887,11,age,60,0,630
19mar2017,1252266,11,age,70,0,398
19mar2017,890247,11,age,80,0,186
19mar2017,448600,11,age,90,0,70
19mar2017,92135,11,age,100,0,9
26mar2017,6130634,12,ethnicity,0,0,1943
26mar2017,616148,12,ethnicity,1,0,181
26mar2017,5300126,12,gender,1,0,1440
26mar2017,10634970,12,overall,1,0,3070
26mar2017,346009,12,region,1,0,49
26mar2017,365566,12,ethnicity,2,0,232
26mar2017,5334844,12,gender,2,0,1630
26mar2017,1921672,12,region,2,0,708
26mar2017,197444,12,ethnicity,3,0,49
26mar2017,398517,12,region,3,0,132
26mar2017,127352,12,ethnicity,4,0,58
26mar2017,262390,12,region,4,0,67
26mar2017,3197826,12,ethnicity,5,0,607
26mar2017,1701518,12,region,5,0,406
26mar2017,482741,12,region,6,0,81
26mar2017,1229695,12,region,7,0,379
26mar2017,1260934,12,region,8,0,276
26mar2017,2077081,12,region,9,0,747
26mar2017,898607,12,region,10,0,210
26mar2017,47584,12,region,11,0,5
26mar2017,8222,12,region,12,0,12
26mar2017,1324268,12,age,20,0,65
26mar2017,1584440,12,age,30,0,450
26mar2017,1701629,12,age,40,0,593
26mar2017,1704894,12,age,50,0,671
26mar2017,1638614,12,age,60,0,604
26mar2017,1251873,12,age,70,0,370
26mar2017,889765,12,age,80,0,226
26mar2017,447824,12,age,90,0,84
26mar2017,91663,12,age,100,0,7
02apr2017,6130058,13,ethnicity,0,0,1689
02apr2017,616261,13,ethnicity,1,0,125
02apr2017,5298631,13,gender,1,0,1281
02apr2017,10632697,13,overall,1,0,2707
02apr2017,345896,13,region,1,0,72
02apr2017,365517,13,ethnicity,2,0,232
02apr2017,5334066,13,gender,2,0,1426
02apr2017,1921054,13,region,2,0,563
02apr2017,197343,13,ethnicity,3,0,40
02apr2017,398320,13,region,3,0,102
02apr2017,127372,13,ethnicity,4,0,72
02apr2017,262393,13,region,4,0,56
02apr2017,3196146,13,ethnicity,5,0,549
02apr2017,1701326,13,region,5,0,366
02apr2017,482607,13,region,6,0,97
02apr2017,1229637,13,region,7,0,356
02apr2017,1260396,13,region,8,0,245
02apr2017,2077204,13,region,9,0,666
02apr2017,898079,13,region,10,0,174
02apr2017,47570,13,region,11,0,5
02apr2017,8215,13,region,12,0,8
02apr2017,1324284,13,age,20,0,46
02apr2017,1584247,13,age,30,0,404
02apr2017,1701808,13,age,40,0,533
02apr2017,1704726,13,age,50,0,596
02apr2017,1638489,13,age,60,0,540
02apr2017,1251538,13,age,70,0,318
02apr2017,889306,13,age,80,0,195
02apr2017,447082,13,age,90,0,70
02apr2017,91217,13,age,100,0,5
09apr2017,6135037,14,ethnicity,0,0,1427
09apr2017,616981,14,ethnicity,1,0,120
09apr2017,5302125,14,gender,1,0,1114
09apr2017,10639530,14,overall,1,0,2236
09apr2017,345807,14,region,1,0,49
09apr2017,365891,14,ethnicity,2,0,194
09apr2017,5337405,14,gender,2,0,1122
09apr2017,1921846,14,region,2,0,507
09apr2017,197685,14,ethnicity,3,0,41
09apr2017,398329,14,region,3,0,92
09apr2017,127544,14,ethnicity,4,0,48
09apr2017,262552,14,region,4,0,34
09apr2017,3196392,14,ethnicity,5,0,406
09apr2017,1701878,14,region,5,0,306
09apr2017,482836,14,region,6,0,78
09apr2017,1231062,14,region,7,0,289
09apr2017,1261321,14,region,8,0,198
09apr2017,2079862,14,region,9,0,552
09apr2017,898228,14,region,10,0,121
09apr2017,47591,14,region,11,0,5
09apr2017,8218,14,region,12,0,6
09apr2017,1325010,14,age,20,0,45
09apr2017,1586997,14,age,30,0,343
09apr2017,1704264,14,age,40,0,449
09apr2017,1705764,14,age,50,0,481
09apr2017,1639176,14,age,60,0,436
09apr2017,1251773,14,age,70,0,253
09apr2017,889038,14,age,80,0,154
09apr2017,446576,14,age,90,0,64
09apr2017,90932,14,age,100,0,11
16apr2017,6137644,15,ethnicity,0,0,1423
16apr2017,617320,15,ethnicity,1,0,115
16apr2017,5303239,15,gender,1,0,1098
16apr2017,10642366,15,overall,1,0,2193
16apr2017,345996,15,region,1,0,52
16apr2017,366037,15,ethnicity,2,0,158
16apr2017,5339127,15,gender,2,0,1095
16apr2017,1922392,15,region,2,0,454
16apr2017,197865,15,ethnicity,3,0,35
16apr2017,398574,15,region,3,0,79
16apr2017,127649,15,ethnicity,4,0,61
16apr2017,262583,15,region,4,0,43
16apr2017,3195851,15,ethnicity,5,0,401
16apr2017,1702487,15,region,5,0,327
16apr2017,482990,15,region,6,0,78
16apr2017,1230965,15,region,7,0,270
16apr2017,1261607,15,region,8,0,214
16apr2017,2081326,15,region,9,0,517
16apr2017,897631,15,region,10,0,145
16apr2017,47604,15,region,11,0,5
16apr2017,8211,15,region,12,0,13
16apr2017,1325529,15,age,20,0,55
16apr2017,1588064,15,age,30,0,343
16apr2017,1705625,15,age,40,0,402
16apr2017,1706404,15,age,50,0,504
16apr2017,1639453,15,age,60,0,446
16apr2017,1251909,15,age,70,0,257
16apr2017,888751,15,age,80,0,132
16apr2017,446020,15,age,90,0,41
16apr2017,90611,15,age,100,0,13
23apr2017,6140559,16,ethnicity,0,0,1829
23apr2017,617910,16,ethnicity,1,0,162
23apr2017,5304703,16,gender,1,0,1391
23apr2017,10645363,16,overall,1,0,2883
23apr2017,346050,16,region,1,0,71
23apr2017,366238,16,ethnicity,2,0,225
23apr2017,5340660,16,gender,2,0,1492
23apr2017,1922605,16,region,2,0,654
23apr2017,198101,16,ethnicity,3,0,41
23apr2017,398579,16,region,3,0,110
23apr2017,127764,16,ethnicity,4,0,76
23apr2017,262689,16,region,4,0,54
23apr2017,3194791,16,ethnicity,5,0,550
23apr2017,1702901,16,region,5,0,365
23apr2017,483109,16,region,6,0,108
23apr2017,1231346,16,region,7,0,333
23apr2017,1262211,16,region,8,0,291
23apr2017,2083060,16,region,9,0,709
23apr2017,896986,16,region,10,0,169
23apr2017,47613,16,region,11,0,5
23apr2017,8214,16,region,12,0,16
23apr2017,1326141,16,age,20,0,60
23apr2017,1589787,16,age,30,0,437
23apr2017,1707057,16,age,40,0,564
23apr2017,1706907,16,age,50,0,625
23apr2017,1639677,16,age,60,0,606
23apr2017,1251829,16,age,70,0,337
23apr2017,888367,16,age,80,0,179
23apr2017,445403,16,age,90,0,65
23apr2017,90195,16,age,100,0,10
30apr2017,6141563,17,ethnicity,0,0,1539
30apr2017,618228,17,ethnicity,1,0,123
30apr2017,5303029,17,gender,1,0,1196
30apr2017,10642914,17,overall,1,0,2454
30apr2017,346078,17,region,1,0,65
30apr2017,366355,17,ethnicity,2,0,220
30apr2017,5339885,17,gender,2,0,1258
30apr2017,1922204,17,region,2,0,510
30apr2017,198275,17,ethnicity,3,0,29
30apr2017,398520,17,region,3,0,92
30apr2017,127894,17,ethnicity,4,0,63
30apr2017,262662,17,region,4,0,50
30apr2017,3190599,17,ethnicity,5,0,480
30apr2017,1702692,17,region,5,0,334
30apr2017,483248,17,region,6,0,70
30apr2017,1228252,17,region,7,0,305
30apr2017,1262365,17,region,8,0,223
30apr2017,2084137,17,region,9,0,633
30apr2017,896939,17,region,10,0,158
30apr2017,47603,17,region,11,0,5
30apr2017,8214,17,region,12,0,11
30apr2017,1326358,17,age,20,0,50
30apr2017,1590148,17,age,30,0,374
30apr2017,1707110,17,age,40,0,516
30apr2017,1706464,17,age,50,0,534
30apr2017,1639300,17,age,60,0,480
30apr2017,1251423,17,age,70,0,267
30apr2017,887794,17,age,80,0,173
30apr2017,444618,17,age,90,0,49
30apr2017,89699,17,age,100,0,11
07may2017,6141628,18,ethnicity,0,0,1753
07may2017,618493,18,ethnicity,1,0,157
07may2017,5302867,18,gender,1,0,1309
07may2017,10642428,18,overall,1,0,2764
07may2017,346025,18,region,1,0,62
07may2017,366367,18,ethnicity,2,0,213
07may2017,5339561,18,gender,2,0,1455
07may2017,1922231,18,region,2,0,625
07may2017,198331,18,ethnicity,3,0,38
07may2017,398358,18,region,3,0,95
07may2017,127957,18,ethnicity,4,0,67
07may2017,262656,18,region,4,0,49
07may2017,3189652,18,ethnicity,5,0,536
07may2017,1702509,18,region,5,0,357
07may2017,483233,18,region,6,0,101
07may2017,1228238,18,region,7,0,328
07may2017,1262327,18,region,8,0,304
07may2017,2084436,18,region,9,0,676
07may2017,896588,18,region,10,0,159
07may2017,47618,18,region,11,0,5
07may2017,8209,18,region,12,0,5
07may2017,1326509,18,age,20,0,59
07may2017,1590514,18,age,30,0,429
07may2017,1707569,18,age,40,0,555
07may2017,1706493,18,age,50,0,596
07may2017,1639246,18,age,60,0,558
07may2017,1251256,18,age,70,0,311
07may2017,887434,18,age,80,0,185
07may2017,444070,18,age,90,0,59
07may2017,89337,18,age,100,0,12
14may2017,6142715,19,ethnicity,0,0,1774
14may2017,619008,19,ethnicity,1,0,165
14may2017,5303413,19,gender,1,0,1320
14may2017,10643861,19,overall,1,0,2804
14may2017,345841,19,region,1,0,86
14may2017,366568,19,ethnicity,2,0,216
14may2017,5340448,19,gender,2,0,1484
14may2017,1922113,19,region,2,0,599
14may2017,198497,19,ethnicity,3,0,36
14may2017,398282,19,region,3,0,118
14may2017,128060,19,ethnicity,4,0,61
14may2017,262689,19,region,4,0,55
14may2017,3189013,19,ethnicity,5,0,552
14may2017,1702794,19,region,5,0,372
14may2017,483142,19,region,6,0,72
14may2017,1228258,19,region,7,0,325
14may2017,1262416,19,region,8,0,273
14may2017,2086093,19,region,9,0,720
14may2017,896411,19,region,10,0,172
14may2017,47618,19,region,11,0,5
14may2017,8204,19,region,12,0,9
14may2017,1326885,19,age,20,0,64
14may2017,1591420,19,age,30,0,449
14may2017,1708616,19,age,40,0,591
14may2017,1706924,19,age,50,0,623
14may2017,1639420,19,age,60,0,548
14may2017,1251100,19,age,70,0,305
14may2017,887073,19,age,80,0,169
14may2017,443464,19,age,90,0,50
14may2017,88959,19,age,100,0,5
21may2017,6143418,20,ethnicity,0,0,1840
21may2017,619362,20,ethnicity,1,0,171
21may2017,5303379,20,gender,1,0,1414
21may2017,10644477,20,overall,1,0,2915
21may2017,345849,20,region,1,0,69
21may2017,366641,20,ethnicity,2,0,240
21may2017,5341098,20,gender,2,0,1501
21may2017,1922113,20,region,2,0,646
21may2017,198656,20,ethnicity,3,0,33
21may2017,398265,20,region,3,0,119
21may2017,128156,20,ethnicity,4,0,85
21may2017,262720,20,region,4,0,57
21may2017,3188244,20,ethnicity,5,0,546
21may2017,1702481,20,region,5,0,374
21may2017,483130,20,region,6,0,102
21may2017,1228470,20,region,7,0,340
21may2017,1262165,20,region,8,0,265
21may2017,2087132,20,region,9,0,733
21may2017,896305,20,region,10,0,206
21may2017,47639,20,region,11,0,5
21may2017,8208,20,region,12,0,5
21may2017,1327097,20,age,20,0,74
21may2017,1592496,20,age,30,0,456
21may2017,1709413,20,age,40,0,564
21may2017,1707278,20,age,50,0,657
21may2017,1639451,20,age,60,0,579
21may2017,1250891,20,age,70,0,316
21may2017,886639,20,age,80,0,190
21may2017,442663,20,age,90,0,68
21may2017,88549,20,age,100,0,11
28may2017,6144371,21,ethnicity,0,0,1357
28may2017,619675,21,ethnicity,1,0,123
28may2017,5303336,21,gender,1,0,1006
28may2017,10645100,21,overall,1,0,2156
28may2017,345674,21,region,1,0,71
28may2017,366682,21,ethnicity,2,0,174
28may2017,5341764,21,gender,2,0,1150
28may2017,1921972,21,region,2,0,458
28may2017,198799,21,ethnicity,3,0,22
28may2017,398169,21,region,3,0,74
28may2017,128239,21,ethnicity,4,0,63
28may2017,262593,21,region,4,0,41
28may2017,3187334,21,ethnicity,5,0,417
28may2017,1702645,21,region,5,0,320
28may2017,483137,21,region,6,0,61
28may2017,1228612,21,region,7,0,272
28may2017,1262067,21,region,8,0,202
28may2017,2088120,21,region,9,0,529
28may2017,896282,21,region,10,0,120
28may2017,47632,21,region,11,0,5
28may2017,8197,21,region,12,0,7
28may2017,1327382,21,age,20,0,62
28may2017,1593048,21,age,30,0,317
28may2017,1710172,21,age,40,0,414
28may2017,1707698,21,age,50,0,470
28may2017,1639605,21,age,60,0,456
28may2017,1250757,21,age,70,0,232
28may2017,886308,21,age,80,0,145
28may2017,441950,21,age,90,0,50
28may2017,88180,21,age,100,0,10
04jun2017,6145970,22,ethnicity,0,0,1769
04jun2017,620002,22,ethnicity,1,0,151
04jun2017,5304332,22,gender,1,0,1358
04jun2017,10647212,22,overall,1,0,2799
04jun2017,345742,22,region,1,0,76
04jun2017,366786,22,ethnicity,2,0,246
04jun2017,5342880,22,gender,2,0,1441
04jun2017,1922091,22,region,2,0,645
04jun2017,198922,22,ethnicity,3,0,35
04jun2017,398133,22,region,3,0,95
04jun2017,128331,22,ethnicity,4,0,64
04jun2017,262610,22,region,4,0,59
04jun2017,3187201,22,ethnicity,5,0,534
04jun2017,1702830,22,region,5,0,378
04jun2017,483207,22,region,6,0,99
04jun2017,1228669,22,region,7,0,315
04jun2017,1262215,22,region,8,0,262
04jun2017,2089597,22,region,9,0,684
04jun2017,896297,22,region,10,0,180
04jun2017,47631,22,region,11,0,5
04jun2017,8190,22,region,12,0,5
04jun2017,1327734,22,age,20,0,78
04jun2017,1594113,22,age,30,0,452
