weekDate,numEligible,time,stratifier,category,lockdown,numOutcome
26feb2017,1580915,8,age,30,0,249
26feb2017,1698225,8,age,40,0,102
26feb2017,1703559,8,age,50,0,33
26feb2017,1638152,8,age,60,0,20
26feb2017,1252418,8,age,70,0,5
26feb2017,891238,8,age,80,0,5
26feb2017,450706,8,age,90,0,5
26feb2017,93481,8,age,100,0,0
05mar2017,6128448,9,ethnicity,0,0,397
05mar2017,615401,9,ethnicity,1,0,8
05mar2017,5300436,9,gender,1,0,566
05mar2017,10634486,9,overall,1,0,624
05mar2017,346217,9,region,1,0,24
05mar2017,365309,9,ethnicity,2,0,5
05mar2017,5334050,9,gender,2,0,58
05mar2017,1921990,9,region,2,0,108
05mar2017,197509,9,ethnicity,3,0,11
05mar2017,398989,9,region,3,0,37
05mar2017,127140,9,ethnicity,4,0,10
05mar2017,262542,9,region,4,0,23
05mar2017,3200679,9,ethnicity,5,0,195
05mar2017,1701783,9,region,5,0,78
05mar2017,482975,9,region,6,0,21
05mar2017,1229210,9,region,7,0,111
05mar2017,1261214,9,region,8,0,83
05mar2017,2074591,9,region,9,0,101
05mar2017,899141,9,region,10,0,34
05mar2017,47577,9,region,11,0,0
05mar2017,8257,9,region,12,0,5
05mar2017,1323808,9,age,20,0,205
05mar2017,1582145,9,age,30,0,228
05mar2017,1699499,9,age,40,0,109
05mar2017,1704158,9,age,50,0,50
05mar2017,1638441,9,age,60,0,21
05mar2017,1252405,9,age,70,0,10
05mar2017,890980,9,age,80,0,5
05mar2017,450038,9,age,90,0,0
05mar2017,93012,9,age,100,0,0
12mar2017,6130615,10,ethnicity,0,0,381
12mar2017,615813,10,ethnicity,1,0,19
12mar2017,5301637,10,gender,1,0,573
12mar2017,10637359,10,overall,1,0,619
12mar2017,346178,10,region,1,0,14
12mar2017,365538,10,ethnicity,2,0,5
12mar2017,5335722,10,gender,2,0,46
12mar2017,1922355,10,region,2,0,98
12mar2017,197628,10,ethnicity,3,0,5
12mar2017,398876,10,region,3,0,48
12mar2017,127284,10,ethnicity,4,0,14
12mar2017,262534,10,region,4,0,24
12mar2017,3200481,10,ethnicity,5,0,195
12mar2017,1702184,10,region,5,0,74
12mar2017,482882,10,region,6,0,23
12mar2017,1229575,10,region,7,0,114
12mar2017,1261522,10,region,8,0,86
12mar2017,2076216,10,region,9,0,93
12mar2017,899214,10,region,10,0,43
12mar2017,47574,10,region,11,0,0
12mar2017,8249,10,region,12,0,5
12mar2017,1324186,10,age,20,0,219
12mar2017,1583764,10,age,30,0,256
12mar2017,1700713,10,age,40,0,82
12mar2017,1704741,10,age,50,0,36
12mar2017,1638876,10,age,60,0,18
12mar2017,1252419,10,age,70,0,8
12mar2017,890664,10,age,80,0,0
12mar2017,449406,10,age,90,0,0
12mar2017,92590,10,age,100,0,0
19mar2017,6131343,11,ethnicity,0,0,403
19mar2017,616111,11,ethnicity,1,0,16
19mar2017,5301604,11,gender,1,0,601
19mar2017,10637620,11,overall,1,0,645
19mar2017,346119,11,region,1,0,13
19mar2017,365631,11,ethnicity,2,0,5
19mar2017,5336016,11,gender,2,0,44
19mar2017,1922254,11,region,2,0,122
19mar2017,197608,11,ethnicity,3,0,10
19mar2017,398812,11,region,3,0,27
19mar2017,127368,11,ethnicity,4,0,12
19mar2017,262453,11,region,4,0,33
19mar2017,3199559,11,ethnicity,5,0,202
19mar2017,1701980,11,region,5,0,72
19mar2017,482818,11,region,6,0,16
19mar2017,1229807,11,region,7,0,126
19mar2017,1261186,11,region,8,0,85
19mar2017,2077229,11,region,9,0,103
19mar2017,899151,11,region,10,0,45
19mar2017,47574,11,region,11,0,0
19mar2017,8237,11,region,12,0,5
19mar2017,1324335,11,age,20,0,205
19mar2017,1584679,11,age,30,0,263
19mar2017,1701429,11,age,40,0,104
19mar2017,1705042,11,age,50,0,38
19mar2017,1638887,11,age,60,0,26
19mar2017,1252266,11,age,70,0,9
19mar2017,890247,11,age,80,0,0
19mar2017,448600,11,age,90,0,0
19mar2017,92135,11,age,100,0,0
26mar2017,6130634,12,ethnicity,0,0,369
26mar2017,616148,12,ethnicity,1,0,16
26mar2017,5300126,12,gender,1,0,524
26mar2017,10634970,12,overall,1,0,564
26mar2017,346009,12,region,1,0,8
26mar2017,365566,12,ethnicity,2,0,5
26mar2017,5334844,12,gender,2,0,40
26mar2017,1921672,12,region,2,0,89
26mar2017,197444,12,ethnicity,3,0,6
26mar2017,398517,12,region,3,0,43
26mar2017,127352,12,ethnicity,4,0,15
26mar2017,262390,12,region,4,0,25
26mar2017,3197826,12,ethnicity,5,0,154
26mar2017,1701518,12,region,5,0,63
26mar2017,482741,12,region,6,0,18
26mar2017,1229695,12,region,7,0,113
26mar2017,1260934,12,region,8,0,82
26mar2017,2077081,12,region,9,0,85
26mar2017,898607,12,region,10,0,35
26mar2017,47584,12,region,11,0,0
26mar2017,8222,12,region,12,0,5
26mar2017,1324268,12,age,20,0,211
26mar2017,1584440,12,age,30,0,213
26mar2017,1701629,12,age,40,0,77
26mar2017,1704894,12,age,50,0,33
26mar2017,1638614,12,age,60,0,13
26mar2017,1251873,12,age,70,0,10
26mar2017,889765,12,age,80,0,5
26mar2017,447824,12,age,90,0,5
26mar2017,91663,12,age,100,0,5
02apr2017,6130058,13,ethnicity,0,0,341
02apr2017,616261,13,ethnicity,1,0,11
02apr2017,5298631,13,gender,1,0,492
02apr2017,10632697,13,overall,1,0,530
02apr2017,345896,13,region,1,0,14
02apr2017,365517,13,ethnicity,2,0,5
02apr2017,5334066,13,gender,2,0,38
02apr2017,1921054,13,region,2,0,95
02apr2017,197343,13,ethnicity,3,0,7
02apr2017,398320,13,region,3,0,28
02apr2017,127372,13,ethnicity,4,0,5
02apr2017,262393,13,region,4,0,21
02apr2017,3196146,13,ethnicity,5,0,164
02apr2017,1701326,13,region,5,0,69
02apr2017,482607,13,region,6,0,18
02apr2017,1229637,13,region,7,0,103
02apr2017,1260396,13,region,8,0,71
02apr2017,2077204,13,region,9,0,76
02apr2017,898079,13,region,10,0,33
02apr2017,47570,13,region,11,0,0
02apr2017,8215,13,region,12,0,5
02apr2017,1324284,13,age,20,0,197
02apr2017,1584247,13,age,30,0,190
02apr2017,1701808,13,age,40,0,77
02apr2017,1704726,13,age,50,0,40
02apr2017,1638489,13,age,60,0,13
02apr2017,1251538,13,age,70,0,12
02apr2017,889306,13,age,80,0,5
02apr2017,447082,13,age,90,0,0
02apr2017,91217,13,age,100,0,0
09apr2017,6135037,14,ethnicity,0,0,295
09apr2017,616981,14,ethnicity,1,0,11
09apr2017,5302125,14,gender,1,0,435
09apr2017,10639530,14,overall,1,0,468
09apr2017,345807,14,region,1,0,12
09apr2017,365891,14,ethnicity,2,0,5
09apr2017,5337405,14,gender,2,0,33
09apr2017,1921846,14,region,2,0,90
09apr2017,197685,14,ethnicity,3,0,5
09apr2017,398329,14,region,3,0,25
09apr2017,127544,14,ethnicity,4,0,5
09apr2017,262552,14,region,4,0,17
09apr2017,3196392,14,ethnicity,5,0,150
09apr2017,1701878,14,region,5,0,52
09apr2017,482836,14,region,6,0,28
09apr2017,1231062,14,region,7,0,69
09apr2017,1261321,14,region,8,0,57
09apr2017,2079862,14,region,9,0,80
09apr2017,898228,14,region,10,0,36
09apr2017,47591,14,region,11,0,5
09apr2017,8218,14,region,12,0,5
09apr2017,1325010,14,age,20,0,153
09apr2017,1586997,14,age,30,0,180
09apr2017,1704264,14,age,40,0,72
09apr2017,1705764,14,age,50,0,39
09apr2017,1639176,14,age,60,0,15
09apr2017,1251773,14,age,70,0,6
09apr2017,889038,14,age,80,0,5
09apr2017,446576,14,age,90,0,0
09apr2017,90932,14,age,100,0,0
16apr2017,6137644,15,ethnicity,0,0,253
16apr2017,617320,15,ethnicity,1,0,7
16apr2017,5303239,15,gender,1,0,345
16apr2017,10642366,15,overall,1,0,381
16apr2017,345996,15,region,1,0,6
16apr2017,366037,15,ethnicity,2,0,5
16apr2017,5339127,15,gender,2,0,36
16apr2017,1922392,15,region,2,0,66
16apr2017,197865,15,ethnicity,3,0,5
16apr2017,398574,15,region,3,0,22
16apr2017,127649,15,ethnicity,4,0,6
16apr2017,262583,15,region,4,0,15
16apr2017,3195851,15,ethnicity,5,0,109
16apr2017,1702487,15,region,5,0,40
16apr2017,482990,15,region,6,0,23
16apr2017,1230965,15,region,7,0,65
16apr2017,1261607,15,region,8,0,41
16apr2017,2081326,15,region,9,0,76
16apr2017,897631,15,region,10,0,24
16apr2017,47604,15,region,11,0,5
16apr2017,8211,15,region,12,0,5
16apr2017,1325529,15,age,20,0,125
16apr2017,1588064,15,age,30,0,135
16apr2017,1705625,15,age,40,0,64
16apr2017,1706404,15,age,50,0,37
16apr2017,1639453,15,age,60,0,14
16apr2017,1251909,15,age,70,0,5
16apr2017,888751,15,age,80,0,0
16apr2017,446020,15,age,90,0,5
16apr2017,90611,15,age,100,0,0
23apr2017,6140559,16,ethnicity,0,0,370
23apr2017,617910,16,ethnicity,1,0,17
23apr2017,5304703,16,gender,1,0,545
23apr2017,10645363,16,overall,1,0,584
23apr2017,346050,16,region,1,0,19
23apr2017,366238,16,ethnicity,2,0,7
23apr2017,5340660,16,gender,2,0,39
23apr2017,1922605,16,region,2,0,90
23apr2017,198101,16,ethnicity,3,0,9
23apr2017,398579,16,region,3,0,36
23apr2017,127764,16,ethnicity,4,0,7
23apr2017,262689,16,region,4,0,25
23apr2017,3194791,16,ethnicity,5,0,174
23apr2017,1702901,16,region,5,0,63
23apr2017,483109,16,region,6,0,24
23apr2017,1231346,16,region,7,0,106
23apr2017,1262211,16,region,8,0,78
23apr2017,2083060,16,region,9,0,99
23apr2017,896986,16,region,10,0,41
23apr2017,47613,16,region,11,0,5
23apr2017,8214,16,region,12,0,5
23apr2017,1326141,16,age,20,0,211
23apr2017,1589787,16,age,30,0,223
23apr2017,1707057,16,age,40,0,85
23apr2017,1706907,16,age,50,0,29
23apr2017,1639677,16,age,60,0,26
23apr2017,1251829,16,age,70,0,7
23apr2017,888367,16,age,80,0,5
23apr2017,445403,16,age,90,0,5
23apr2017,90195,16,age,100,0,0
30apr2017,6141563,17,ethnicity,0,0,353
30apr2017,618228,17,ethnicity,1,0,5
30apr2017,5303029,17,gender,1,0,498
30apr2017,10642914,17,overall,1,0,551
30apr2017,346078,17,region,1,0,18
30apr2017,366355,17,ethnicity,2,0,5
30apr2017,5339885,17,gender,2,0,53
30apr2017,1922204,17,region,2,0,98
30apr2017,198275,17,ethnicity,3,0,8
30apr2017,398520,17,region,3,0,23
30apr2017,127894,17,ethnicity,4,0,14
30apr2017,262662,17,region,4,0,23
30apr2017,3190599,17,ethnicity,5,0,167
30apr2017,1702692,17,region,5,0,67
30apr2017,483248,17,region,6,0,23
30apr2017,1228252,17,region,7,0,95
30apr2017,1262365,17,region,8,0,60
30apr2017,2084137,17,region,9,0,90
30apr2017,896939,17,region,10,0,48
30apr2017,47603,17,region,11,0,5
30apr2017,8214,17,region,12,0,5
30apr2017,1326358,17,age,20,0,193
30apr2017,1590148,17,age,30,0,221
30apr2017,1707110,17,age,40,0,73
30apr2017,1706464,17,age,50,0,38
30apr2017,1639300,17,age,60,0,19
30apr2017,1251423,17,age,70,0,6
30apr2017,887794,17,age,80,0,5
30apr2017,444618,17,age,90,0,0
30apr2017,89699,17,age,100,0,0
07may2017,6141628,18,ethnicity,0,0,406
07may2017,618493,18,ethnicity,1,0,9
07may2017,5302867,18,gender,1,0,569
07may2017,10642428,18,overall,1,0,614
07may2017,346025,18,region,1,0,22
07may2017,366367,18,ethnicity,2,0,5
07may2017,5339561,18,gender,2,0,45
07may2017,1922231,18,region,2,0,104
07may2017,198331,18,ethnicity,3,0,8
07may2017,398358,18,region,3,0,51
07may2017,127957,18,ethnicity,4,0,11
07may2017,262656,18,region,4,0,19
07may2017,3189652,18,ethnicity,5,0,175
07may2017,1702509,18,region,5,0,55
07may2017,483233,18,region,6,0,23
07may2017,1228238,18,region,7,0,113
07may2017,1262327,18,region,8,0,72
07may2017,2084436,18,region,9,0,105
07may2017,896588,18,region,10,0,48
07may2017,47618,18,region,11,0,0
07may2017,8209,18,region,12,0,5
07may2017,1326509,18,age,20,0,221
07may2017,1590514,18,age,30,0,240
07may2017,1707569,18,age,40,0,89
07may2017,1706493,18,age,50,0,31
07may2017,1639246,18,age,60,0,24
07may2017,1251256,18,age,70,0,7
07may2017,887434,18,age,80,0,5
07may2017,444070,18,age,90,0,0
07may2017,89337,18,age,100,0,0
14may2017,6142715,19,ethnicity,0,0,407
14may2017,619008,19,ethnicity,1,0,12
14may2017,5303413,19,gender,1,0,564
14may2017,10643861,19,overall,1,0,618
14may2017,345841,19,region,1,0,13
14may2017,366568,19,ethnicity,2,0,5
14may2017,5340448,19,gender,2,0,54
14may2017,1922113,19,region,2,0,107
14may2017,198497,19,ethnicity,3,0,10
14may2017,398282,19,region,3,0,28
14may2017,128060,19,ethnicity,4,0,10
14may2017,262689,19,region,4,0,19
14may2017,3189013,19,ethnicity,5,0,177
14may2017,1702794,19,region,5,0,74
14may2017,483142,19,region,6,0,30
14may2017,1228258,19,region,7,0,113
14may2017,1262416,19,region,8,0,82
14may2017,2086093,19,region,9,0,113
14may2017,896411,19,region,10,0,36
14may2017,47618,19,region,11,0,0
14may2017,8204,19,region,12,0,5
14may2017,1326885,19,age,20,0,226
14may2017,1591420,19,age,30,0,220
14may2017,1708616,19,age,40,0,102
14may2017,1706924,19,age,50,0,35
14may2017,1639420,19,age,60,0,24
14may2017,1251100,19,age,70,0,10
14may2017,887073,19,age,80,0,5
14may2017,443464,19,age,90,0,0
14may2017,88959,19,age,100,0,0
21may2017,6143418,20,ethnicity,0,0,413
21may2017,619362,20,ethnicity,1,0,17
21may2017,5303379,20,gender,1,0,633
21may2017,10644477,20,overall,1,0,665
21may2017,345849,20,region,1,0,17
21may2017,366641,20,ethnicity,2,0,7
21may2017,5341098,20,gender,2,0,32
21may2017,1922113,20,region,2,0,109
21may2017,198656,20,ethnicity,3,0,8
21may2017,398265,20,region,3,0,34
21may2017,128156,20,ethnicity,4,0,10
21may2017,262720,20,region,4,0,22
21may2017,3188244,20,ethnicity,5,0,210
21may2017,1702481,20,region,5,0,80
21may2017,483130,20,region,6,0,25
21may2017,1228470,20,region,7,0,126
21may2017,1262165,20,region,8,0,97
21may2017,2087132,20,region,9,0,106
21may2017,896305,20,region,10,0,47
21may2017,47639,20,region,11,0,5
21may2017,8208,20,region,12,0,5
21may2017,1327097,20,age,20,0,248
21may2017,1592496,20,age,30,0,239
21may2017,1709413,20,age,40,0,90
21may2017,1707278,20,age,50,0,45
21may2017,1639451,20,age,60,0,34
21may2017,1250891,20,age,70,0,8
21may2017,886639,20,age,80,0,0
21may2017,442663,20,age,90,0,5
21may2017,88549,20,age,100,0,0
28may2017,6144371,21,ethnicity,0,0,294
28may2017,619675,21,ethnicity,1,0,6
28may2017,5303336,21,gender,1,0,432
28may2017,10645100,21,overall,1,0,459
28may2017,345674,21,region,1,0,14
28may2017,366682,21,ethnicity,2,0,5
28may2017,5341764,21,gender,2,0,27
28may2017,1921972,21,region,2,0,75
28may2017,198799,21,ethnicity,3,0,5
28may2017,398169,21,region,3,0,34
28may2017,128239,21,ethnicity,4,0,6
28may2017,262593,21,region,4,0,17
28may2017,3187334,21,ethnicity,5,0,145
28may2017,1702645,21,region,5,0,50
28may2017,483137,21,region,6,0,25
28may2017,1228612,21,region,7,0,84
28may2017,1262067,21,region,8,0,52
28may2017,2088120,21,region,9,0,81
28may2017,896282,21,region,10,0,25
28may2017,47632,21,region,11,0,0
28may2017,8197,21,region,12,0,5
28may2017,1327382,21,age,20,0,175
28may2017,1593048,21,age,30,0,177
28may2017,1710172,21,age,40,0,51
28may2017,1707698,21,age,50,0,30
28may2017,1639605,21,age,60,0,15
28may2017,1250757,21,age,70,0,9
28may2017,886308,21,age,80,0,5
28may2017,441950,21,age,90,0,0
28may2017,88180,21,age,100,0,0
04jun2017,6145970,22,ethnicity,0,0,348
04jun2017,620002,22,ethnicity,1,0,10
04jun2017,5304332,22,gender,1,0,515
04jun2017,10647212,22,overall,1,0,564
04jun2017,345742,22,region,1,0,24
04jun2017,366786,22,ethnicity,2,0,9
04jun2017,5342880,22,gender,2,0,49
04jun2017,1922091,22,region,2,0,118
04jun2017,198922,22,ethnicity,3,0,5
04jun2017,398133,22,region,3,0,25
04jun2017,128331,22,ethnicity,4,0,8
04jun2017,262610,22,region,4,0,22
04jun2017,3187201,22,ethnicity,5,0,184
04jun2017,1702830,22,region,5,0,77
04jun2017,483207,22,region,6,0,23
04jun2017,1228669,22,region,7,0,97
04jun2017,1262215,22,region,8,0,71
04jun2017,2089597,22,region,9,0,71
04jun2017,896297,22,region,10,0,34
04jun2017,47631,22,region,11,0,0
04jun2017,8190,22,region,12,0,5
04jun2017,1327734,22,age,20,0,206
04jun2017,1594113,22,age,30,0,196
04jun2017,1711156,22,age,40,0,83
04jun2017,1708137,22,age,50,0,42
04jun2017,1639802,22,age,60,0,26
04jun2017,1250708,22,age,70,0,7
